Nombre,Precio,kilometraje,Transmisión,Combustible
2018 Nissan Qashqai,15800000,40.000 km,Manual,Bencina
NISSAN QASHQAI 2015 1.6 MT,12180000,61.000 km,Manual,Bencina
2014 BMW X3,20000000,120.000 km,Automática,Bencina
2009 Chevrolet Zafira,7500000,176.000 km,Automática,Bencina
2011 Peugeot 207 1.6 120 hp Premium XS,6300000,127.000 km,Manual,Bencina
2003 Suzuki Baleno 1.6 GLX SW,2500000,213.000 km,Manual,Bencina
2012 BMW 550 4.4 550iA,19990000,124.500 km,Automática,Bencina
2012 Kia Sorento EX 2.4 7A GSL 4X2 Auto,12380000,215.000 km,Automática,Bencina
2019 BMW X3,36990000,28.000 km,Automática,Bencina
2013 Chevrolet Cruze,9600000,83.861 km,Automática,Diesel
2018 Chevrolet D-Max 2.5 DC,19990000,80.100 km,Manual,Diesel
2015 Renault Master 2.3 16V DCI,13000000,300.000 km,Manual,Diesel
2017 Volkswagen Golf 1.6 MSI Manual,12990000,51.000 km,Manual,Bencina
2016 Peugeot 208 164 e-HDI 92 HP MSQ6 Allure Pack,10500000,121.111 km,Manual,Diesel
2015 Faw OLEY COMFORT HB 1.5,5990000,47.000 km,Manual,Bencina
2013 Mercedes-Benz C 200,15400000,197 km,Automática,Diesel
2013 Suzuki SWIFT SPORT,9990000,75.304 km,Manual,Bencina
2019 Ford Ranger RANGER 3.2 MT 4X4 DSL XLT,20900000,66.953 km,Manual,Diesel
2017 Ssangyong ACTYON SPORTS AT 2.0CC 4X2 A/C,13990000,207.000 km,Automática,Diesel
2016 Toyota Hilux,19000000,146.766 km,Manual,Diesel
2011 Jeep Compass,9890000,196.000 km,Automática,Bencina
2020 Citroën C3 AIRCROSS SHINE 1.5,18500000,25.800 km,Manual,Diesel
2015 Renault Fluence 2.0 Dynamique CVT,11200000,37.000 km,Automática,Bencina
2019 Subaru Xv New XV 2.0 CVT,20900000,25.000 km,Automática,Bencina
2018 Ford Fiesta 1.6 Manual SE HB,9650000,21.440 km,Manual,Bencina
2017 Chevrolet D-Max,19000000,95.000 km,Manual,Diesel
2020 Chevrolet Silverado 5.3 Auto LT Trail Boss DC 4WD,41000000,30.000 km,Automática,Bencina
2016 BMW I8 I8,69950000,12.000 km,Automática,Híbrido
2018 Mitsubishi L200 2.4 TD Manual Katana CD CRM 4WD,18500000,108.000 km,Manual,Diesel
2009 Porsche 911,42990000,48.000 km,Automática,Bencina
2017 BMW X5,40000000,50.000 km,Automática,Diesel
2011 Chevrolet Avalanche LT 5.3 4WD Auto,17500000,195.000 km,Automática,Bencina
2017 Citroën Berlingo,8900000,86.000 km,NA,NA
2019 Volkswagen Passat TDI 2.0 AUT.,19390000,66.000 km,Automática,Diesel
2018 Suzuki Swift 1.2 GL DZire,9500000,53.800 km,Manual,Bencina
2013 Suzuki Alto 1.0 K10 GL AC,3700000,136.000 km,Manual,Bencina
2016 Volkswagen Transporter,16000000,200.000 km,Manual,Diesel
2015 Foton Terracota 4X4 GL EV,11990000,154.000 km,Manual,Diesel
2019 Volvo V40 Cross Country 2.0 Auto Inscription 4WD,24100000,32.000 km,Automática,Bencina
2018 Subaru Outback 2.5I CVT Auto Limited ES 4WD,24480000,42.000 km,Automática,Bencina
2014 Kia Sportage,13090000,87.500 km,Automática,Bencina
2016 Fiat Uno 1.4 Evo Way Style,7500000,69.000 km,Manual,Bencina
2019 Hyundai Grand I10 1.2 Manual GLS AC 2AB,8990000,38.500 km,Manual,Bencina
2011 Kia Morning Ex,4800000,105.517 km,Manual,Bencina
2015 Great Wall Wingle 5 2.0 VGT Diesel LUX,9600000,177.094 km,Manual,Diesel
2011 Nissan Terrano 2.5TD DXS CD AC 4X4,11390000,220.000 km,Manual,Diesel
2008 Toyota Yaris Sport 1.3 SPORT XLI,4750000,160.000 km,Manual,Bencina
2010 Samsung Sm5 PE 2.0 Auto,5500000,210.000 km,Automática,Bencina
2010 Mercedes-Benz C 230 C 230 Avantgarde,10900000,150.000 km,Automática,Bencina
2017 Nissan Np300,15900000,96.805 km,Manual,Diesel
2017 Jaguar XF R SPORT,27990000,63.700 km,Automática,Bencina
2019 BMW X2 2.0 SDrive 20i Millennial DCT Nav,30200000,13.500 km,Automática,Bencina
2010 Ford Ranger,8700000,NA,Manual,Bencina
2019 Suzuki S-Cross GLX 4X4 1.6,16990000,20.000 km,Manual,Bencina
2016 Mercedes-Benz Gle 400,33000000,65.000 km,Automática,Bencina
2018 Chevrolet Spin LTZ 1.8,12490000,55.041 km,Automática,Bencina
2018 Chevrolet D-Max 2.5 DC 4WD,18790000,67.122 km,Manual,Diesel
2013 Kia Rio 5 1.4 EX Manual DAB ABS AC,9690000,102.000 km,Manual,Bencina
2010 SKODA Fabia 1.6 Ambiente ABS,5400000,114.500 km,Manual,Bencina
2020 Foton Midi,8900000,4.000 km,Manual,Bencina
2014 Peugeot 2008 Allure,10500000,180.000 km,Manual,Diesel
1997 Opel Vectra,1100000,230.000 km,Manual,Bencina
2018 Audi A6 1.8 TFSI Stronic Auto,26000000,42.500 km,Automática,Bencina
2021 Suzuki Swift 1.2 Auto GLX,12800000,14.000 km,Automática,Bencina
2018 Kia Rio 4 1.4 LX,9000000,74.500 km,Manual,Bencina
2011 Mercedes-Benz Sprinter 313 313 CDI,19500000,288.000 km,Manual,Diesel
2022 Ford Ranger,22836100,NA,Manual,Bencina
2011 Volkswagen Saveiro 1.6 Comfort,5800000,280.000 km,Manual,Bencina
