Nombre,Precio,kilometraje,Transmisión,Combustible
2022 MAXUS T60 2.0 GLX D20 4X4,23669100,NA,Automática,Diesel
2018 Hyundai Creta 1.6 GL Manual,12390000,61.500 km,Manual,Bencina
2014 BMW 530 3.0 530D A,21990000,75.000 km,Automática,Diesel
2013 Chevrolet Sail 1.4 LT,5200000,214.000 km,Manual,Bencina
2017 Chevrolet Sail,7690000,43.000 km,Manual,Bencina
2015 Alfa Romeo Giulietta 1.4 T 170BHP Distinctive TCT,13000000,50.000 km,Automática,Bencina
2017 Mitsubishi L200 2.4 TD Manual Work CD CR WF,16900000,100.000 km,Manual,Diesel
2008 Buick Enclave CXL,10000000,250.000 km,Automática,Bencina
2020 Mercedes Benz GLE 63 AMG 5.5 4MATIC Coupé,83400000,58.200 km,Automática,Bencina
2018 Mercedes-Benz C 63 Amg 4.0 Mercedes-AMG C 63 S Auto,55000000,15.000 km,Automática,Bencina
2017 Volkswagen Saveiro 1.6 Manual DC,11190000,133.220 km,Manual,Bencina
2014 Mazda 6 2.0 Skyactiv-G V,12490000,95.000 km,Manual,Bencina
2019 Ford F-150 5.0 Double Cab Lariat Sport 4WD,35790000,49.000 km,Automática,Bencina
2012 Audi Q5,16000000,142.623 km,Automática,Diesel
2019 Volvo S60 2.0 T5 R-Design Auto,24600000,16.000 km,Automática,Bencina
2018 Citroën Berlingo 1.6 Manual HDI VU BVM5 AA 2AB Corto,11700000,65.000 km,Manual,Diesel
2008 Hyundai Getz,4100000,160.000 km,Manual,Bencina
2014 Mazda Cx-5 2.0 Skyactiv R Auto,13990000,119.000 km,Automática,Bencina
2017 Renault Clio,7700000,44.000 km,Manual,Bencina
2020 Citroën C3 1.5 Manual BlueHDI 100 S&S BVM Feel,13390000,44.980 km,Manual,Diesel
2020 Hyundai Atos,7600000,4.000 km,Manual,Bencina
1999 Subaru Impreza 2.0 GL AUTO,3300000,89.500 km,Automática,Bencina
2012 Chevrolet Captiva 2.4 LT AWD,12000000,101.000 km,Manual,Bencina
2020 Nissan Kicks,1000000,46.000 km,Manual,Bencina
2017 Subaru Wrx 2.0 CVT Auto 4WD,22980000,45.000 km,Automática,Bencina
2017 Kia Morning 1.2 EX Auto DH DAB AC ABS,8290000,49.000 km,Automática,Bencina
2020 Chevrolet Onix 1.4 LTZ,11480000,24.712 km,Manual,Bencina
2015 Nissan Navara 2.5 DSL SE2 4WD,16490000,195.000 km,Manual,Diesel
2015 Honda Fit 1.3 LX,8000000,112.000 km,Manual,Bencina
2021 Ford Ecosport 1.5 Manual SE,15790000,8.000 km,Manual,Bencina
2016 Chery Fulwin2 1.5 GLX HB,6200000,76.000 km,Manual,Bencina
2018 Volkswagen Caravelle WV,45000000,36.000 km,Manual,Diesel
2011 Nissan X-Trail,8000000,150.000 km,Manual,Bencina
2011 Toyota 4Runner 4.0 SR5 4x4 Auto,15700000,230.000 km,Automática,Bencina
2008 Toyota Yaris 1.5 GLI,6000000,180.000 km,Manual,Bencina
2014 Subaru Xv 2.0i 4WD,13150000,100.000 km,Manual,Bencina
2013 Toyota Yaris 1.5 XLI,13000000,300.000 km,Manual,Bencina
2001 Suzuki Baleno 1.6 GLX AA,2950000,230.000 km,Manual,Bencina
