Nombre,Precio,kilometraje,Transmisión,Combustible
2018 Suzuki Grand Vitara 1.6 Manual GLX Sport 4WD,13500000,71.000 km,Manual,Bencina
2014 Volvo S60 1.6 D2 Limited Powershift,11990000,191.719 km,Automática,Diesel
2013 Chrysler Grand Town Country,17900000,70.000 km,Automática,Bencina
2016 Toyota Hilux 2.4D,20000000,129.000 km,Manual,Diesel
2018 Land Rover Discovery Sport 2.0 SI4 Auto SE 4WD 7A,33000000,23.854 km,Automática,Bencina
2017 Jaguar F-Pace 2.0D Prestige Auto 4WD,32500000,66.800 km,Automática,Diesel
2018 MG Mg Zs,9800000,19.700 km,Manual,Bencina
2012 SsangYong Actyon Sports 2.0D LL ABS 2AB Semi Full,9000000,266.000 km,Manual,Diesel
2016 Toyota 4Runner 4.0 Limited Auto 4WD,29500000,67.000 km,Automática,Bencina
2012 Mercedes-Benz Sprinter 313 313 CDI STD L,16990000,228.000 km,Manual,Diesel
2014 Peugeot 2008 Allure,10500000,180.000 km,Manual,Diesel
2015 Volvo S60 1.6 T4 R-Design Powershift,13500000,94.000 km,Automática,Bencina
2015 Peugeot 301 1.6 HDI Active,24000000,205.000 km,Manual,Diesel
2017 Suzuki Vitara 1.6 GLS Auto,16500000,35.000 km,Automática,Bencina
2013 Great Wall Voleex C20r,5200000,81.000 km,Manual,Bencina
2018 Fiat Uno 1.4 Manual Evo Way,7800000,46.412 km,Manual,Bencina
2019 Mazda 3 2.0 Manual Skyactiv-G V,14590000,79.000 km,Manual,Bencina
2013 Mazda CX9 GT AWD GTX AWD 3.7,15000000,134.231 km,Automática,Bencina
2018 Hyundai Tucson 2.0 Plus,16500000,61.000 km,Manual,Bencina
2020 Opel Corsa 1.2T Auto Edition 5P,15300000,40.000 km,Automática,Bencina
2021 Subaru Wrx 2.0 Manual 4WD,28980000,7.000 km,Manual,Bencina
2013 Nissan Juke 1.6 CVT Mid,11200000,91.400 km,Automática,Bencina
2015 MG 3,6700000,102.000 km,Manual,Bencina
2008 Mitsubishi Outlander,7550000,206.000 km,Automática,Bencina
2017 Hyundai H-1 2.5 CRDI Manual GL 3S Doble Puerta 2AB,14990000,122.000 km,Manual,Diesel
2020 Mazda Cx-5 2.0 Skyactiv R Auto,23200000,28.000 km,Automática,Bencina
2007 Mercedes-Benz Slk 280,14980000,134.000 km,Automática,Bencina
2007 BMW 525 525I A,9280000,92.000 km,Automática,Bencina
2016 Toyota Camry Hybrid,18970000,77.000 km,Automática,Híbrido
1972 Fiat Spyder Fiat 124 Sport Spider,24000000,24.600 km,Manual,Bencina
2013 Chevrolet Captiva 2.4 LS,11990000,101.000 km,Manual,Bencina
2010 Suzuki Celerio 1.0 GLX,4500000,160.000 km,Manual,Bencina
2016 Suzuki S-Cross LTD 4X4 1.6 AUT,13290000,67.610 km,Automática,Bencina
2016 Dodge Ram 1500 3.6 SLT 4x4 DCAB,21980000,120.000 km,Automática,Bencina
1995 Toyota Tercel,2380000,295.000 km,Manual,Bencina
2008 Subaru Forester,8000000,162.500 km,Manual,Bencina
2016 Suzuki Vitara 1.6 GLX Auto BTono,12400000,113.000 km,Automática,Bencina
2013 Jeep Wrangler,22990000,134.000 km,Automática,Diesel
2012 Hyundai I30,8300000,96.000 km,Automática,Bencina
2016 SsangYong Tivoli 1.6 AUTOMATICO,11190000,112.500 km,Automática,Bencina
2012 Lexus Ls,22900000,61.000 km,Automática,Híbrido
2019 Nissan Qashqai,13500000,75.000 km,Manual,Bencina
2017 Chevrolet Sail 1.5,6800000,28.000 km,Manual,Bencina
2014 Chevrolet Spark Gt,4500000,130.000 km,Manual,Bencina
2016 Mazda Cx-5 2.0 Skyactiv R Auto,16000000,70.000 km,Automática,Bencina
2011 Volkswagen Crossfox,6000000,173.000 km,Manual,Bencina
2017 FORD EXPLORER 3.5 XLT Auto,20990000,93.706 km,Automática,Bencina
2017 Suzuki Swift 1.2 Manual GL,8290000,51.500 km,Manual,Bencina
2017 Suzuki Celerio,6800000,75.000 km,Manual,Bencina
2019 Kia Grand Carnival 3.3 GSL EX Auto,28890000,28.000 km,Automática,Bencina
2017 Peugeot 3008,15500000,90.000 km,Automática,Diesel
