Nombre,Precio,kilometraje,Transmisión,Combustible
2021 Chevrolet Camaro 6.2 SS Six Auto,43470000,500 km,Automática,Bencina
2019 Chevrolet Onix,8700000,78.000 km,Manual,Bencina
2019 Suzuki Swift GL,9200000,24.000 km,Manual,Bencina
2019 Volkswagen TOUAREG 3.0 TURBO DIESEL AT,59990000,45.000 km,Automática,Diesel
2011 Peugeot 207 1.4 Compact On Line AA,6200000,218.000 km,Manual,Bencina
2017 Mazda 3 2.0 Manual Skyactiv-G V,12990000,65.000 km,Manual,Bencina
2018 Changan Ms201 LFYW89,6500000,22.600 km,Manual,Bencina
2018 Ford EDGE 2.0 SE AUT 4x2,19490000,90.242 km,Automática,Bencina
2021 Chevrolet Silverado 5.3 Auto LTZ DC 4WD,42900000,20.000 km,Automática,Bencina
2015 BMW 118 SPORT 1.6 AUT,17980000,65.856 km,Automática,Bencina
2019 Kia Cerato 5 1.6 SX Manual,14390000,65.000 km,Manual,Bencina
2017 Peugeot 508 ALLURE HDI 2.0 AT,16990000,58.900 km,Automática,Diesel
2018 Honda Ridgeline 3.5 RTL Auto 4WD,29890000,94.906 km,Automática,Bencina
2019 Nissan Kicks 1.6 Manual Advance,14000000,35.000 km,Manual,Bencina
2006 Subaru 4Wd,5800000,170.000 km,Automática,Bencina
2010 Suzuki Grand Nomade,9000000,117.000 km,Manual,Bencina
2014 Nissan Qashqai cvt,12190000,111.000 km,Automática,Bencina
2018 Mitsubishi L200 2.4 TD Manual CD Dakkar High Powerl 4WD,23000000,98.000 km,Manual,Diesel
2019 Kia Cerato 5 1.6 SX Manual,14390000,65.000 km,Manual,Bencina
2015 Hyundai Santa Fe GLS,16880000,103.000 km,Manual,Bencina
2013 Volkswagen Kombi 2.0,12500000,126.000 km,Manual,Diesel
2009 Mazda Cx-9 3.7L GT AUTOAWD,10970000,181.000 km,Automática,Bencina
2015 Geely Lc 1.3 GB,4850000,86.000 km,Manual,Bencina
2020 Suzuki Baleno,11500000,5.600 km,Manual,Bencina
2017 Hyundai H-1 2.5 CRDI Manual GL 3S Doble Puerta 2AB,14990000,122.000 km,Manual,Diesel
2014 Mitsubishi L300,8500000,201.197 km,Manual,Bencina
2013 Kia Sorento 2.2 EX 7P DSL Auto Full 4WD,15500000,193.000 km,Automática,Diesel
2001 Hyundai Santamo,2800000,171.000 km,Manual,Bencina
2016 MG Mg Gt,8000000,29.000 km,Manual,Bencina
2012 Dodge Dakota 3.7 Quad Cab SXT 4X4 Auto,10200000,180.000 km,Automática,Bencina
2018 Peugeot 301 1.6 HDI Active Pack,10990000,165.735 km,Manual,Diesel
2018 Kia Morning 1.0 LX,7900000,33.000 km,Manual,Bencina
2018 Subaru XV 2.0I AWD CVT,18480000,21.298 km,Automática,Bencina
2014 Nissan March,5700000,118.510 km,NA,NA
2017 Suzuki Alto 0.8 800 Manual GL,5180000,54.800 km,Manual,Bencina
2000 Ford 350,12500000,143.000 km,NA,NA
2017 Fiat STRADA TREKKING DCAB,9835000,93.906 km,Manual,Bencina
2013 Kia Rio 5 1.4 EX Manual AB AC,8600000,120.000 km,Manual,Bencina
2022 Mercedes-Benz C 200 2.0 TURBO 184 HP,38770000,150 km,Automática,Bencina
2010 Subaru Outback 2.5I AWD CVT LIMITED,12250000,169.000 km,Automática,Bencina
2010 Toyota Hilux,11500000,236.002 km,Manual,Diesel
2014 Great Wall Wingle 5 2.2 SEP 4WD,8700000,142.000 km,Manual,Bencina
2008 Peugeot Partner M59 1.6 5P DH AA,3600000,212.900 km,Manual,Diesel
2018 KIA MOTORS SPORTAGE 2.0 GSL LX,17990000,51.000 km,Manual,Bencina
2011 BMW 335 3.0 335CiA,15490000,115.000 km,Automática,Bencina
2008 BMW 530 530I A,11700000,200.000 km,Automática,Bencina
2010 Ford Explorer XLT 4X2,8200000,230.000 km,Automática,Bencina
2010 Hyundai H-1 Van H-1 2.5 TCI PS (Doble Puerta),7990000,212.000 km,Manual,Diesel
