Nombre,Precio,kilometraje,Transmisión,Combustible
2015 Chevrolet Sail 1.4 LT,6990000,64.000 km,Manual,Bencina
2013 Ford F-150 5.0 Double Cab Lariat 4WD,19800000,168.000 km,Automática,Bencina
1992 Toyota Corona,2500000,250.000 km,Manual,Bencina
2019 Ford Ecosport,13500000,35.000 km,Manual,Bencina
2018 Ford Expedition 3.5 Auto Limited 4WD,30200000,54.203 km,Automática,Bencina
2019 Nissan Np300 2.3 Manual DSL LE 4WD,24800000,48.000 km,Manual,Diesel
2019 Toyota Hilux 2.4D Manual DX 4WD,20990000,54.200 km,Manual,Diesel
2016 Honda Accord V6 3.5 AUT,17500000,50.000 km,Automática,Bencina
2011 Dodge Dakota 3.7 Quad Cab Laramie 4X4 Auto,9800000,200.000 km,Automática,Bencina
2014 SsangYong Actyon Sports 2.0D,11850000,123.442 km,Manual,Diesel
2018 Hyundai Porter 2.5 MT4X2 DSL ST,19990000,90.900 km,Manual,Diesel
"2011 Chevrolet Optra XL 1,6 LS",5500000,129.900 km,Manual,Bencina
2019 Mercedes-Benz Slc 200 2.0 SLC 200 Auto,50000000,15.000 km,Automática,Bencina
2011 Jeep Grand Cherokee LAREDO,14500000,160.000 km,Automática,Bencina
2016 Porsche CAYENNE DIESEL,42900000,52.330 km,Automática,Diesel
2010 Peugeot 207 1.4 Compact On Line,4800000,133.250 km,Manual,Bencina
2017 Citroën C3 1.2 Manual Puretech 82 BVM Feel,11900000,94.000 km,Manual,Bencina
2013 Peugeot 207 1.4 HDI 68 HP Compact Generation,6500000,175.000 km,Manual,Diesel
2014 Chevrolet Cruze 1.8 LS,9000000,35.000 km,Manual,Bencina
1965 Ford MUSTANG Convertble 289,34990000,10.000 km,Automática,Bencina
2015 Mazda 3 2.0 Skyactiv-G V,11490000,92.000 km,Manual,Bencina
2018 Hyundai Accent 1.4 RB Manual GL 2AB ABS AC NB,10300000,60.000 km,Manual,Bencina
2009 Mitsubishi Montero,10990000,169.000 km,Automática,Bencina
2017 Chevrolet Onix 1.4 LTZ,8990000,43.000 km,Manual,Bencina
2000 Opel Astra STRA GL,2500000,187.350 km,Manual,Bencina
2018 Ford Explorer 3.5 XLT Auto,24800000,67.000 km,Automática,Bencina
2018 Kia Soul 1.6 DSL EX BT,14290000,70.594 km,Manual,Diesel
CHEVROLET SAIL 1.5 LT MT AC - 2017 | 22,8980000,48.909 km,Manual,Bencina
2021 Maxus T60 2.0D GL 4WD,17595000,NA,Manual,Diesel
2017 Ford Escape 2.0 Ecoboost SE Auto 4WD,18750000,41.500 km,Automática,Bencina
1991 Chrysler Lebaron Lebaron,4000000,70.000 km,Automática,Bencina
2020 Porsche Cayenne 3.0 V6 Auto 4WD,66990000,5.000 km,Automática,Bencina
1998 Chrysler Stratus 2.0 LE,5390000,69.000 km,Manual,Bencina
2019 Peugeot 3008 1.6 THP 165 Auto GT Line,25890000,50.653 km,Automática,Bencina
2007 Toyota Rav4,7500000,240.000 km,Manual,Bencina
2018 Suzuki Swift 1.2 Manual GL,9900000,32.103 km,Manual,Bencina
2014 Audi A3 1.4 TFSI S Tronic Attraction Sportback,12990000,189.974 km,Automática,Bencina
2016 Chevrolet Sail Classic NB 1.4L,5600000,126.000 km,Manual,Bencina
2014 Toyota Rav4 2.0 Lujo,14650000,70.500 km,Manual,Bencina
2019 Peugeot 3008 1.6 THP 165 Auto GT Line,25890000,50.653 km,Automática,Bencina
2013 Chevrolet Captiva 2.4 LS,11500000,51.678 km,Manual,Bencina
2013 Peugeot Expert 1.6 HDI L2H1,8000000,193.312 km,Manual,Diesel
2014 Mazda 6 2.2 Skyactiv-D GT Auto,15500000,116.000 km,Automática,Diesel
2016 Mahindra Pik-Up,8150000,171.000 km,Manual,Diesel
2014 SsangYong Korando 2.0D,10950000,164.600 km,Manual,Diesel
2008 Samsung Sm3 PE MT DECO,5990000,119.090 km,Manual,Bencina
2013 Porsche Boxster 2.7 Cabriolet PDK,29990000,88.000 km,Automática,Bencina
2018 Mercedes-Benz C 43 Amg,38900000,43.000 km,Automática,Bencina
2018 Volkswagen ATLAS 3.6 AT FULL 3 CORRIDAS TECHO,25980000,46.500 km,Automática,Bencina
2009 Chevrolet COLORADO AT,9990000,250.000 km,Automática,Bencina
2009 Hyundai Accent MC 1.5 GLS PS CRDI,4000000,555 km,Manual,Diesel
2015 Volkswagen Touareg 4.2 TDI V8 Auto NAV 4WD,36000000,125.000 km,Automática,Diesel
2009 Audi Allroad Quattro 3.0 TDI Tiptronic,10000000,250.000 km,Automática,Diesel
2014 BMW 335 335iA Sport,22900000,117.000 km,Automática,Bencina
2014 Kia Cerato 1.6 SX Auto AC DAB,9700000,75.000 km,Automática,Bencina
2019 Ford Edge 2.0 Ecoboost Auto SEL,25990000,60.000 km,Automática,Bencina
2014 Chevrolet Tracker 1.8 LT Auto 4WD,12000000,66.000 km,Automática,Bencina
1997 Hyundai Elantra,2400000,262.000 km,Manual,Bencina
2012 Hyundai H-100,10900000,100.000 km,Manual,Diesel
2018 Volvo Xc60 2.0 T5 Kinetic Auto 4WD,29390000,17.300 km,Automática,Bencina
2016 Audi Tt 2.0 TFSI S Tronic Coupe,25480000,77.000 km,Automática,Bencina
2017 Mercedes-Benz Gle Coupe 350,45890000,50.490 km,Automática,Diesel
2018 Fiat Argo 1.3 ELX,10300000,30.000 km,Manual,Bencina
2013 Chevrolet Spark Gt,5500000,143.000 km,Manual,Bencina
2019 Mercedes-Benz Glc 250 2.1 GLC 250D Auto 4Matic,36000000,63.000 km,Automática,Diesel
2018 Mazda Cx-5,19000000,38.000 km,Manual,Bencina
2016 Nissan Frontier,15000000,95.000 km,Manual,Diesel
2009 Chevrolet Silverado,9500000,100.000 km,Automática,Bencina
2017 Toyota Hilux 2.4D Manual SR 4WD,17500000,93.000 km,Manual,Diesel
