Nombre,Precio,kilometraje,Transmisión,Combustible
2013 Mahindra Scorpio 2.2 GLX,8350000,163.000 km,Manual,Diesel
2012 Honda Fit 1.3 LX,7990000,96.000 km,Manual,Bencina
2014 Hyundai Genesis 2.0T,14000000,74.000 km,Manual,Bencina
2012 Honda Civic 1.8 EXL,9590000,104.000 km,Automática,Bencina
2016 Toyota Yaris 1.5 GLI Auto,19000000,145.318 km,Automática,Bencina
2021 Jeep Wrangler 3.6 Unlimited Rubicon Auto 4WD,43990000,28.000 km,Automática,Bencina
2010 Ford F-150,18400000,128.000 km,Automática,Bencina
2020 Peugeot 308,18390000,24.830 km,Automática,Diesel
2019 BMW X1 LUXURY,28990000,20.000 km,Automática,Diesel
2017 BMW 530 EXECUTIVE 2.0 AT 530i,33970000,35.000 km,Automática,Bencina
2020 FORD EDGE 2.0 Auto SEL 4WD,30990000,30.182 km,Automática,Bencina
2017 Chevrolet Sail 1.5,7500000,54.500 km,Manual,Bencina
2019 Fiat 500X 1.4T Pop,11990000,53.000 km,Manual,Bencina
2015 Hyundai Elantra 1.6 MD GLS AC 2AB ABS,9700000,95.000 km,Manual,Bencina
2014 Mercedes-Benz Glk 220,24500000,155.000 km,Automática,Diesel
2011 Kia Rio 5 1.4 EX Manual DH AC,5990000,169.000 km,Manual,Bencina
2022 Chery Arrizo5 1.5 GLS,11880000,NA,Manual,Bencina
2016 Citroën C-Elysee 1.6 HDI Exclusive,26500000,11.111 km,Manual,Diesel
2018 Volkswagen Gol 1.6 Manual Power,7900000,135.000 km,Manual,Bencina
2004 Mitsubishi Montero,5200000,202.000 km,Automática,Diesel
2011 Audi A3 1.8 TFSI S Tronic Cabriolet,14900000,155.000 km,Automática,Bencina
2013 Ford FIESTA NEW FIESTA,10590000,110.000 km,Manual,Bencina
2017 Chevrolet Prisma 1.4 LTZ,8300000,24.000 km,Manual,Bencina
2014 Mercedes-Benz A 200 1.6 A 200,16500000,930.000 km,Manual,Bencina
2013 Jeep Grand Cherokee 3.6 Laredo 4WD Auto,18000000,95.000 km,Automática,Bencina
2015 Citroën C4 1.4 VTi 95 Seduction,9700000,88.000 km,Manual,Bencina
2018 Citroën Berlingo 1.6 Manual HDI VU BVM5 AA 2AB Largo,13000000,44.000 km,Manual,Diesel
2011 Chevrolet Avalanche LT 5.3 4WD Auto,14990000,230.000 km,Automática,Bencina
2019 Lexus Ux 200 AUT FULL TECHO,29990000,24.000 km,Automática,Bencina
MAZDA 3 2015 NEW 3 SPORT 2.0,14180000,45.000 km,Manual,Bencina
2012 BMW X5 4.4 M Auto 4WD,31800000,85.000 km,Automática,Bencina
1980 Datsun Laurel,2900000,90.000 km,Manual,Bencina
2016 Ford Fusion,14000000,140.000 km,Automática,Bencina
2018 Volkswagen Scirocco 1.4 TSI Manual,18300000,56.800 km,Manual,Bencina
2019 Hyundai GRAND I10 MT,8480000,56.000 km,Manual,Bencina
2007 Toyota Rav4 2.4 4x4 AUTO,9700000,181.000 km,Automática,Bencina
2017 Citroën C3,11700000,140.000 km,Manual,Diesel
2015 BMW 335,25000000,48.000 km,Automática,Bencina
2009 Subaru Legacy 2.5I Auto 3S Limited,8200000,151.704 km,Automática,Bencina
2004 Nissan Platina K Plus Mt,3900000,44.000 km,Manual,Bencina
2014 Volkswagen Tiguan,16000000,57.000 km,Automática,Bencina
2017 Kia Morning EX 1.2 FULL A/C 2AB ABS,7790000,47.000 km,Manual,Bencina
2014 Toyota Yaris 1.5 GLI,6500000,30.000 km,Manual,Bencina
2013 Suzuki Grand Nomade GLX SPORT 2.4,10180000,140.458 km,Manual,Bencina
2012 Porsche Cayenne 4.8 V8 Turbo Tiptronic 4WD,25980000,120.000 km,Automática,Bencina
2018 Jac S2,8200000,63.615 km,Manual,Bencina
2016 Dodge Ram 1500,20900000,83.000 km,Automática,Bencina
2018 Toyota Yaris GLI,11200000,35.000 km,Manual,Bencina
2021 Chery Tiggo 2 1.5 GLX,13000000,13.000 km,Manual,Bencina
1981 Chevrolet Opala,600000,150.000 km,Manual,Bencina
