Nombre,Precio,kilometraje,Transmisión,Combustible
2010 Peugeot Partner M59 1.6 3P DH,5750000,142.000 km,Manual,Diesel
2007 Citroën C1 1.0 12V MT,4250000,185.000 km,Manual,Bencina
2017 Toyota Hilux 2.7 DX 4X2,17990000,39.000 km,Manual,Bencina
2017 Audi Q7 3.0 TDI Quattro Tiptronic Auto,38500000,95.000 km,Automática,Diesel
2015 Suzuki Celerio 1.0 GLX Sport,4980000,156.000 km,Manual,Bencina
2016 Jac S3,8500000,96.000 km,Manual,Bencina
2016 Toyota Corolla 1.8 GL CVT,11200000,190.000 km,Automática,Bencina
2016 Renault Symbol 1.6 Dynamique,7390000,60.700 km,Manual,Bencina
2016 Volkswagen Gol 1.6 Trendline,7600000,96.000 km,Manual,Bencina
2018 Nissan Sentra 1.8 Advance CVT Auto,13500000,50.000 km,Automática,Bencina
2018 SsangYong Korando 2.2D Manual Std Full KD2111,16000000,83.000 km,Manual,Diesel
2014 Audi A5 2.0 TFSI S-Tronic Quattro Sportback,16790000,101.000 km,Automática,Bencina
2013 Mazda 3 Sport,8500000,188.177 km,Automática,Bencina
2017 Land Rover Discovery Sport 2.0 SI4 Auto HSE Luxury 4WD 7A,27970000,58.000 km,Automática,Bencina
1998 Honda Civic,3600000,94.000 km,NA,NA
2014 Suzuki Swift 1.4 GL Auto,9000000,105.000 km,Automática,Bencina
2009 Chevrolet Zafira,7500000,176.000 km,Automática,Bencina
2012 Porsche Boxster 3.4 S coupe PDK,30980000,38.000 km,Automática,Bencina
2020 Mercedes-Benz A 200 1.4 A 200 DCT AMG Line,25990000,24.000 km,Automática,Bencina
2007 Suzuki Grand Vitara,6800000,166.000 km,Manual,Bencina
2014 Volkswagen Gol 1.6 Power,6950000,145.000 km,Manual,Bencina
2015 Kia Morning 1.0 LX DH,6990000,54.000 km,Manual,Bencina
2015 Ford Fusion 2.5 SE Powershift,10000000,150.000 km,Automática,Bencina
HAIMA 2 GLX 2012 GL 1.3,4290000,89.261 km,Manual,Bencina
2019 Lexus Ux,26690000,27.000 km,Automática,Bencina
2018 Chevrolet D-Max 2.5 DC 4WD,17500000,46.000 km,Manual,Diesel
2004 Citroën Xsara Picasso,2800000,156.000 km,Automática,Bencina
2011 Toyota ZELAS,500000,NA,Automática,Bencina
2011 Hyundai H-1 Van H-1 2.5 TCI,9800000,244.000 km,Manual,Diesel
2019 Jeep Wrangler 3.6 Unlimited Rubicon Auto 4WD,40500000,29.830 km,Automática,Bencina
2008 Mercedes-Benz C 280 C 280 Elegance,9300000,170.000 km,Automática,Bencina
2014 Hyundai SONATA YF 2.0 GL MT,13980000,74.560 km,Manual,Bencina
1962 Chevrolet Impala,13900000,70.000 km,Manual,Bencina
2014 Subaru Xv,12000000,116.102 km,Automática,Bencina
2010 Hyundai Santa Fe 2.4 GLS 2WD Auto,9400000,165.000 km,Automática,Bencina
2014 Mercedes-Benz S 500 S500,38000000,75.000 km,Automática,Bencina
2018 Land Rover Discovery Sport,27500000,38.000 km,Automática,Bencina
2003 Ford Explorer 4.0 Sport 4x4 AT,6000000,260.000 km,Automática,Bencina
