Nombre,Precio,kilometraje,Transmisión,Combustible
2017 CitroÃ«n SPACETOURER HDI 2.0 MT A/C,19990000,71.700 km,Manual,Diesel
2007 Nissan Terrano 2.5TD CS 4X2 MT MARUBENI,7500000,300.000 km,Manual,Diesel
2014 Porsche Panamera 4.8 Turbo PDK,54990000,54.000 km,Automática,Bencina
2017 Chery Iq 1.0 GLS 2AB,5600000,30.300 km,Manual,Bencina
2013 Chevrolet SPARK GT HB 1.2 MT LT AC,3980000,44.896 km,Manual,Bencina
2012 Nissan 370Z 3.7 Auto,19000000,103.000 km,Automática,Bencina
2019 Mitsubishi OUTLANDER 4x2 mt 2.0,15490000,24.701 km,Manual,Bencina
2017 Suzuki DZIRE 1.2 GL SPORT AC MT 4P,7990000,91.678 km,Manual,Bencina
2020 Peugeot 208 1.2 Puretech 82HP Signature,12690000,13.848 km,Manual,Bencina
2011 Volvo C30 2.0 Auto,9900000,131.600 km,Automática,Bencina
2009 Ford F-150 DC 4X2 XLT 4.6L,12350000,216.000 km,Automática,Bencina
2011 Hyundai Accent MC 1.4 GL PS AE AA,7200000,62.900 km,Manual,Bencina
2009 Alfa Romeo Gt,9000000,30.000 km,Automática,Bencina
2012 Ford F-150,25900000,114.000 km,Automática,Bencina
2019 Hyundai Elantra 1.6 SEL,15990000,48.190 km,Manual,Bencina
2011 Hyundai Santa Fe 2.4 GLS 2WD,10700000,159.000 km,Manual,Bencina
NISSAN 300 2018 DC 2.5,16500000,36.000 km,Manual,Bencina
CHEVROLET COLORADO 2019 2.8 AT,22990000,100.148 km,Automática,Diesel
2019 Kia Cerato 1.6 EX Manual AC,12000000,42.644 km,Manual,Bencina
2015 Mercedes-Benz C 180,17400000,80.000 km,Automática,Bencina
2011 Jeep Grand Cherokee 3.6 Laredo 4WD Auto,12500000,150.000 km,Automática,Bencina
TOYOTA URBAN CRUISER 2011 URBAN CRUISER 1.3,8090000,152.000 km,Manual,Bencina
2017 Suzuki Celerio GLX Sport 1.0 AT,7990000,61.000 km,Automática,Bencina
2017 Toyota YARIS MT,7990000,NA,Manual,Bencina
2017 Jaguar F-Pace 2.0D Prestige Auto 4WD,32500000,66.800 km,Automática,Diesel
2006 Jeep New Cherokee,8500000,295.000 km,Manual,Bencina
2017 Kia Rio 4 1.2 EX Manual,8900000,65.000 km,Manual,Bencina
2018 BMW 530 3.0 530D A Luxury,41900000,30.000 km,Automática,Diesel
2016 Chevrolet D-Max 2.5 DC 4WD,19990000,125.300 km,Manual,Diesel
2004 Kia Sorento,3550000,92.000 km,Automática,Diesel
2018 Ford Escape 2.0 Ecoboost SE Auto,17490000,72.000 km,Automática,Bencina
2012 Jeep Compass,9650000,105.000 km,Automática,Bencina
2013 Honda Civic 1.8 EX Auto Coupe,10500000,116 km,Automática,Bencina
MAZDA 3 2016 SEDAN 2.0 MT,13990000,62.390 km,Manual,Bencina
2016 Mercedes-Benz Gle 400,37000000,120.000 km,Automática,Bencina
2018 Hyundai Porter DOBLE CABINA,20690000,108.540 km,Manual,Diesel
2009 Hyundai Tucson 2.0 GL 4WD 2AB CRDI,8600000,186.000 km,Manual,Diesel
2018 Subaru New XV,17350000,48.000 km,Automática,Bencina
2017 Kia Morning AC ABS,8290000,98.000 km,Manual,Bencina
2016 Jac S3 ADVANCE 1.5 MEC,8590000,98.000 km,Manual,Bencina
2014 SsangYong Stavic,10500000,170.000 km,Automática,Diesel
2011 Samsung Sm5 LE 2.0 Auto,6500000,94.000 km,Automática,Bencina
2015 Jeep Grand Cherokee,27000000,133.000 km,Automática,Diesel
2010 Ford Explorer Vendo hermosa ford explorer.,9000000,10 km,Automática,Bencina
2013 Lincoln Navigator,25490000,27.000 km,Automática,Bencina
2016 Peugeot 208,11400000,53.000 km,Manual,Diesel
2018 Hyundai Grand I10 1.2 Manual GLS AC 2AB,8990000,55.000 km,Manual,Bencina
2009 Toyota Camry 3.5 LEI AUTO,7500000,1.300.000 km,Automática,Bencina
2019 Toyota Hilux Hilux,20000000,88.000 km,Manual,Diesel
2012 Volvo Xc70 3.2 Comfort Plus Auto AWD,15200000,180.000 km,Automática,Bencina
