Nombre,Precio,kilometraje,Transmisión,Combustible
2013 Citroën Berlingo,9500000,133.115 km,Manual,Otros
2017 Mazda Cx-5 2.0 Skyactiv R Auto,17900000,43.800 km,Automática,Bencina
2020 Chevrolet Captiva II,19000000,3.500 km,Automática,Bencina
2011 Ford F-150,15950000,106.000 km,Automática,Otros
2010 Hyundai Veracruz 3.8 GLS,11300000,216.000 km,Automática,Bencina
2019 Peugeot 308 1.6 Puretech 225 Auto GT,20690000,16.700 km,Automática,Bencina
2017 Chevrolet Onix 1.4 LTZ,8900000,26.000 km,Manual,Bencina
2014 Mahindra Genio,8200000,120.000 km,Manual,Diesel
2018 Kia Sportage 2.0 GSL LX,16700000,50.000 km,Manual,Bencina
2017 Suzuki Grand Nomade 2.4 Manual GLX Sport 4WD,13300000,83.000 km,Manual,Bencina
2017 Fiat Fiorino fiorino city profecional,9100000,39.000 km,Manual,Bencina
2018 Mercedes-Benz Sl 400 CABRIOLET 3.0,75970000,18.802 km,Automática,Bencina
2017 Mercedes-Benz Cla 180 1.6 CLA 180 DCT Auto,17600000,65.000 km,Automática,Bencina
2007 Suzuki Swift 1.5 GL AT,6990000,110.000 km,Automática,Bencina
2017 Mazda CX-5 4X4,18490000,155.000 km,Automática,Bencina
2018 Suzuki Ciaz 1.4 Manual GLX,10500000,45.000 km,Manual,Bencina
2015 KIA MOTORS SORENTO 2.2 EX 7P DSL,17703210,100.000 km,Manual,Diesel
2017 Kia Morning,7290000,26.700 km,Manual,Bencina
2006 Audi A3,7000000,144.000 km,Manual,Bencina
2018 Land Rover Evoque hse,34900000,40.000 km,Automática,Bencina
2020 Suzuki Swift 1.2 Manual GLX,12500000,9.800 km,Manual,Bencina
2013 Citroën C3 Picasso,7950000,118.400 km,Manual,Bencina
2014 BMW 135,19500000,105.000 km,Automática,Bencina
2008 Chevrolet Optra 1.6 AC,4100000,145.000 km,Manual,Bencina
2017 Kia Morning AC ABS,8290000,98.000 km,Manual,Bencina
1992 Mercedes-Benz E 300,10000000,120.000 km,Automática,Bencina
2017 Chevrolet CAPTIVA 2.4 FWD AT,14390000,79.137 km,Automática,Bencina
2005 Volkswagen Polo 1.6 Sedan,3650000,255.000 km,Manual,Bencina
2010 Mercedes-Benz C 180 C 180 K,12900000,130.000 km,Automática,Bencina
2013 Chery Face 1.3 GLX,4600000,108.179 km,Manual,Bencina
2014 Toyota Rav4 2.0 Lujo,14450000,26.600 km,Manual,Bencina
2016 Toyota Rav4 RAV4 43MIL KM RECIBO VEHICULO,16480000,43.000 km,Manual,Bencina
2011 Porsche Cayman 2.9 PDK,28990000,96.750 km,Automática,Bencina
2021 Volkswagen Golf 1.6 MSI Manual Comfortline,16200000,5.000 km,Manual,Bencina
2016 Kia Rio 4 1.4 EX Manual AC 2AB LL,9600000,102.772 km,Manual,Bencina
2017 Citroën Berlingo 1.6 HDI VU BVM5 AA 2AB Corto,11900000,67.000 km,Manual,Diesel
2018 Peugeot Partner 1.6 HDI L1 90HP Manual Pack AA,11990000,68.000 km,Manual,Diesel
2007 Mercedes-Benz Ml 320,12000000,250.000 km,Automática,Diesel
2018 Citroën C-ELYSEE 1.6 HDI MT FULL DIESEL,11990000,87.000 km,Manual,Diesel
2014 Mercedes-Benz C 63 Amg 6.2 C 63 AMG,39990000,45.000 km,Automática,Bencina
2011 Land Rover Discovery DISCOVERY 4 2.7 DIESEL AUT,19990000,164.000 km,Automática,Diesel
2017 Ford Escape 2.5 S Auto,17980000,86.000 km,Automática,Bencina
2018 Changan Cs35 1.6 Luxury NAV,9000000,62.000 km,Manual,Bencina
2000 Kia Besta II,2800000,200.000 km,Manual,Diesel
2017 Peugeot 208,11490000,1 km,Manual,Bencina
2015 Toyota Yaris Sport,9700000,86.300 km,Manual,Bencina
2010 Volvo S80 2.5T,10850000,150.000 km,Automática,Bencina
2008 Nissan X-Trail 2.5 i X 4x4 CVT,7980000,269.000 km,Automática,Bencina
2013 Chevrolet Sonic 1.6,6000000,201.000 km,Manual,Bencina
2015 Audi A5 1.8 TFSI Multitronic Cabriolet,23990000,72.000 km,Automática,Bencina
2019 Kia Morning,8700000,27.000 km,Manual,Bencina
2011 SsangYong Rexton 2.7 XDI,9100000,252.000 km,Manual,Diesel
2011 Peugeot 308 Confort Pack 1.6,6500000,200.000 km,Manual,Bencina
2019 Maserati Levante,57780000,37.000 km,Automática,Diesel
2002 Kia Sportage,4500000,230.000 km,Automática,Bencina
1973 Chevrolet C10,4200000,1 km,Manual,Diesel
2018 Volkswagen Golf 1.6 MSI Manual,13680000,73.000 km,Manual,Bencina
2016 Peugeot 208 1.4 HDI 68 HP Allure Pack,10490000,106.800 km,Manual,Diesel
2020 Volkswagen Saveiro 1.6,12990000,23.800 km,Manual,Bencina
2007 Chevrolet Vectra ELEGANCE 1.9D AT FULL,5950000,166.000 km,Automática,Diesel
2019 Honda Ridgeline 3.5 RTL Auto 4WD,32500000,45.000 km,Automática,Bencina
2006 Mercedes-Benz C 180,10000000,82.000 km,Automática,Bencina
2020 Kia Morning 1.2 EX ABS,8200000,20.500 km,Manual,Bencina
2013 Nissan Juke 1.6 Turbo Upper,13380000,44.300 km,Manual,Bencina
2011 Toyota Urban Cruiser 1.3,8000000,140.000 km,Manual,Bencina
2017 Hyundai Tucson,16000000,73.000 km,Manual,Bencina
2016 Ford F-150 3.5 XLT Double Cab,25890000,90.000 km,Automática,Bencina
2016 Nissan Np300 2.3 DSL SE 4WD,17490000,60.000 km,Manual,Diesel
2012 Ford F-150 5.0 Double Cab Lariat 4WD,18590000,190.000 km,Automática,Bencina
2018 Nissan Np300 2.3 Manual DSL XE 4WD,21000000,42.000 km,Manual,Diesel
2020 Kia Rio 4 1.4 EX Full,11800000,28.000 km,Manual,Bencina
2017 Suzuki Vitara 1.6 Manual GLS,12490000,112.605 km,Manual,Bencina
2012 Byd F0,3500000,98.000 km,Manual,Bencina
2019 Great Wall C30 1.5 VVT Classic Comfort,8690000,72.773 km,Manual,Bencina
2015 SsangYong Stavic,11000000,92.000 km,Automática,Diesel
2020 Ford Explorer 3.5 XLT Auto,34850000,33.560 km,Automática,Bencina
2018 Mazda Cx-5 2.0 Skyactiv R Auto 4WD,19500000,87.000 km,Automática,Bencina
1998 Mitsubishi Evo,14900000,100 km,Manual,Bencina
2017 Jac S2 1.5 Sport,9490000,84.000 km,Manual,Bencina
2015 SsangYong Korando 2.0 STD,11290000,89.627 km,Manual,Bencina
2019 Peugeot 508 1.6 Puretech 225 Auto GT,25590000,32.000 km,Automática,Bencina
2016 Ford F-150 3.5 Platinum Auto Ecoboost 4WD,29990000,125.000 km,Automática,Bencina
2014 SsangYong Actyon Sports 2.0D,11850000,123.442 km,Manual,Diesel
2016 Fiat 500X 1.6 Pop Star,10300000,47.653 km,Manual,Bencina
2016 Ford F-150 5.0 Double Cab XLT 4WD,30500000,34.000 km,Automática,Bencina
2015 Kia Morning,7440000,40.000 km,Manual,Bencina
2009 Nissan Qashqai 2.0 4x2,7500000,130.000 km,Manual,Bencina
2017 Hyundai Elantra 1.6 GLS 2AB AC ABS,11300000,73.500 km,Manual,Bencina
2002 Daewoo Rezzo,2600000,399.000 km,Manual,Bencina
2018 Peugeot 208 1.6 BlueHDI 100 Manual HPActive,10990000,75.000 km,Manual,Diesel
2010 Chevrolet Optra II LS 1.6,4990000,126.859 km,Manual,Bencina
2015 Toyota Yaris Sport,7500000,33.000 km,NA,NA
2007 Nissan Murano,83000000,144.000 km,Automática,Bencina
2017 MINI Cooper S CABRIOLET 2.0,25980000,22.000 km,Automática,Bencina
2015 Opel Astra 1.6 Turbo Enjoy R,10800000,64.000 km,Manual,Bencina
2013 Mercedes-Benz Cls 63 Amg 5.5 CLS 63 AMG,38490000,122.799 km,Automática,Bencina
2013 Chrysler Grand Town Country,17900000,70.000 km,Automática,Bencina
2018 Suzuki Alto 0.8 800 Manual DLX AC 2AB,5990000,28.000 km,Manual,Bencina
2018 Ford Explorer 2.3 Limited Ecoboost Auto,31000000,53.000 km,Automática,Bencina
2018 Citroën C4 Cactus E HDI 1.6,14990000,75.483 km,Automática,Diesel
