Nombre,Precio,kilometraje,Transmisión,Combustible
2006 Fiat Palio FIRE 16V ELX SPORT,3300000,194.000 km,Manual,Bencina
2011 Toyota 4Runner 4.0 SR5 4X2 Auto,14990000,187.000 km,Automática,Bencina
2014 Suzuki Alto,5190000,83.561 km,Manual,Bencina
2014 Audi Q7,26000000,56.000 km,Automática,Diesel
2017 Peugeot Partner 1.6 HDI L1 90HP Manual Pack AA,9750000,175.000 km,Manual,Diesel
2007 Nissan Platina 1.6 MT,4450000,281.931 km,Manual,Bencina
2006 Chevrolet Corsa 1.6 DH 5P,3000000,141.500 km,Manual,Bencina
2009 Hyundai I10,3700000,194.000 km,Manual,Bencina
2017 Nissan Np300 2.3 Manual DSL SE 4WD,16000000,204.000 km,Manual,Diesel
2010 Subaru IMPREZA NEW IMPREZA 2.0R AWD,7990000,158.000 km,Manual,Bencina
2006 Suzuki Grand Nomade 2.0 GLX,6300000,275.000 km,Manual,Bencina
2015 Mazda Bt-50 2.2 DSL SDX,18500000,135.000 km,Manual,Diesel
2014 Daihatsu Terios 1.5 Wlid LEI,7500000,200.000 km,Manual,Bencina
2012 Mercedes-Benz B 180,9500000,119.800 km,Manual,Bencina
2017 Kia SPORTAGE SPORTAGE LX 2.0 5MT,999999999,100.966 km,Manual,Bencina
2019 Great Wall Voleex C30,6400000,20.000 km,Manual,Bencina
2016 Ford Fiesta Hb,8800000,25.000 km,Manual,Bencina
2019 Chery Arrizo3 1.5 GLX,7000000,58.000 km,Manual,Bencina
2014 BMW Z4,24900000,47.000 km,Automática,Bencina
2011 Mitsubishi Lancer GLX,5500000,158.000 km,Manual,Bencina
2012 Hyundai Tucson 2.0 LM GL 4WD AC 2AB ABS Auto,12990000,60.500 km,Automática,Bencina
2021 Chery Tiggo 2 1.5 GLX,13000000,13.000 km,Manual,Bencina
2017 Mazda 3 1.6 S,13990000,23.000 km,Manual,Bencina
2018 Mitsubishi Outlander MITSUBISHI OUTLANDER 2.4 4X4 AUTOMATICO,16290000,133.000 km,Automática,Bencina
2010 Mitsubishi L300 2.0 Furgon Gasolina,6800000,138.000 km,Manual,Bencina
2012 Ford F-150,25900000,114.000 km,Automática,Bencina
2011 Nissan Murano,13000000,131.000 km,Automática,Bencina
2006 Samsung Sm3 SE MT,4000000,179.815 km,Manual,Bencina
2019 Peugeot 5008 1.6 THP 165 Auto Allure,23000000,33.000 km,Automática,Bencina
2018 MG Mg Gt,8500000,180.000 km,NA,NA
2014 Audi A4 1.8 TFSI 170 HP Multitronic,12990000,82.000 km,Automática,Bencina
2014 Audi A4 1.8 TFSI 120 HP Multitronic,19129990,78.000 km,Automática,Bencina
2015 SsangYong Actyon Sports 2.0D Auto 4WD NAS723,17190000,163.000 km,Automática,Diesel
2006 Chevrolet Corsa 1.6 PWR DH,2400000,260.000 km,Manual,Bencina
2019 Mitsubishi L200,19000000,46.000 km,NA,NA
2018 Renault Fluence 2.0 Dynamique CVT Auto,13990000,37.897 km,Automática,Bencina
2019 SKODA Fabia 1.0 95 HP Manual Active,10990000,31.494 km,Manual,Bencina
2014 Honda Cr-V 2.4 LXS Auto,14000000,81.646 km,Automática,Bencina
2010 Ford Focus 1.6 CLX 5P,4190000,200.000 km,Manual,Bencina
2017 Ds Ds 4 THP 200,15200000,60.911 km,Manual,Bencina
2021 Peugeot 2008 2008 BLUE HDI 130 EAT8 1.5 AUT,23990000,11.000 km,Automática,Diesel
2017 Subaru Forester 2.0D CVT Auto Limited Sport 4WD,16990000,180.000 km,Automática,Diesel
2014 Renault Megane III,9500000,31.000 km,Manual,Bencina
2017 Dongfeng Joyear,8500000,64.000 km,Manual,Bencina
2019 Chevrolet Silverado 5.3 Auto LT Trail Boss DC 4WD,39870000,9.000 km,Automática,Bencina
2020 Ford Explorer XLT 3.5,31890000,4.197 km,Automática,Bencina
2012 Jeep Grand Cherokee,15500000,196.800 km,Automática,Bencina
2008 Subaru Outback,7950000,158.000 km,Automática,Bencina
2011 Hyundai Tucson 2.0 LM GL 2WD AC 2AB ABS Auto,10690000,90.000 km,Automática,Bencina
2020 Citroën Berlingo 1.6 Manual HDI 100 M,16990000,41.347 km,Manual,Diesel
2012 Aston Martin Virage 6.0 Volante,75000000,32.600 km,Automática,Bencina
2016 Volvo V40,15650000,109.000 km,Manual,Diesel
2011 SsangYong Actyon Sports 2.0 4x2 Full,10900000,97.000 km,Manual,Diesel
2012 Hyundai Santa Fe GLS 2.4,11200000,182.000 km,Manual,Bencina
2012 Suzuki Kizashi,8490000,1 km,Manual,Bencina
2008 Kia Carens,5900000,183.000 km,Manual,Bencina
2017 MG 3,7550000,37.000 km,Manual,Bencina
2018 Audi A3 2.0 TFSI AUT,24490000,41.500 km,Automática,Bencina
2017 Mahindra Pik-Up,10200000,42.000 km,Manual,Diesel
2010 Nissan Navara,12800000,160.000 km,Automática,Diesel
2017 BMW X1,22500000,90.000 km,Automática,Diesel
2014 Toyota Rav4 2.5 Super Lujo Auto,16500000,89.000 km,Automática,Bencina
2003 Renault Clio,3300000,154.000 km,Manual,Bencina
2006 Land Rover Defender,23000000,232.000 km,Manual,Diesel
2018 MG Mg3 1.5 STD,8100000,56.000 km,Manual,Bencina
2010 SsangYong Actyon 2.0D 4x2,7300000,300.000 km,Manual,Diesel
2018 Hyundai Grand I10 1.2 Manual GL AC 2AB,10390000,56.135 km,Manual,Bencina
2020 Renault Duster 1.6 Manual Life,13690000,28.800 km,Manual,Bencina
2013 Kia Frontier,12800000,250.000 km,Manual,Bencina
2013 Honda Fit 1.3 LX,8290000,137.800 km,Manual,Bencina
