Nombre,Precio,kilometraje,Transmisión,Combustible
2018 Kia Morning 1.2 EX ABS,8590000,36.800 km,Manual,Bencina
2011 Hyundai Accent MC 1.4 GLS 3P PS,6300000,145.500 km,Manual,Bencina
2013 Mini COOPER 1.6 Salt,11500000,99.000 km,Manual,Bencina
2008 Toyota Yaris 1.5 XLI,5800000,194.000 km,Manual,Bencina
2018 Chery Arrizo5 1.5 GLX,9900000,32.000 km,Manual,Bencina
2012 Volkswagen Tiguan 1.4 TSI Comfortline 4X2,9300000,160.000 km,Manual,Bencina
2010 Dodge Dakota 3.7 Quad Cab Laramie 4X4 Auto,12190000,165.145 km,Automática,Bencina
2015 BMW X5 X5 XD RIVE 3.0 AUT,34900000,71.141 km,Automática,Diesel
2019 Volkswagen Amarok 2.0 TDI Manual Trendline 4WD,22900000,75.135 km,Manual,Diesel
2012 Kia Rio 5 1.4 EX Manual DAB ABS AC,7990000,61.000 km,Manual,Bencina
1962 Ford Falcon,8900000,60.000 km,Manual,Bencina
1997 Subaru Impreza,4700000,101.000 km,Manual,Bencina
2019 Ford Edge 2.7 Auto ST 4WD,31000000,20.000 km,Automática,Bencina
2013 Samsung Sm3,5690000,107.000 km,Manual,Bencina
2021 Suzuki Swift 1.2 GLX,12900000,10.500 km,Manual,Bencina
2020 Kia Morning,9190000,10.200 km,Manual,Bencina
2020 Seat Leon 1.4 TSI 150 Hp Style,16190000,10.500 km,Manual,Bencina
2016 Nissan Np300 2.3 DSL LE 4WD,22600000,68.860 km,Manual,Diesel
2015 Porsche Macan 3.0 V6 TD S,36990000,36.000 km,Automática,Bencina
2011 Samsung Sm3 SE 1.6,5500000,170.000 km,Manual,Bencina
2020 Porsche Cayenne 3.0 V6 Auto 4WD,66990000,5.000 km,Automática,Bencina
JAC S2 2019 1.5,9990000,55.369 km,Manual,Bencina
1998 Suzuki Vitara,5000000,184.385 km,Manual,Bencina
2018 Toyota Prius C,12990000,1 km,Automática,Híbrido
2017 Audi Rs Q3,20550000,79.000 km,Automática,Bencina
2020 Hyundai Atos,7600000,4.000 km,Manual,Bencina
2014 Range Rover Evoque,24970000,94.000 km,Automática,Diesel
2004 Toyota Corolla 1.6 VVT-i Sport,4850000,397.000 km,Manual,Bencina
2018 Kia Sportage LX 2.0,17990000,29.600 km,Automática,Bencina
2017 Nissan Sentra 1.8 Manual Sense,10990000,112.000 km,Manual,Bencina
2014 Ford F-150 3.7 Regular Cab XLT 4WD,17990000,157.948 km,Automática,Bencina
2007 Chevrolet Aveo 1.4 MT AA 5P,4100000,214.000 km,Manual,Bencina
2015 Kia Sportage 2.0 LX Auto AC DAB,14000000,90.000 km,Automática,Bencina
2013 Kia Sportage 2.0 DSL EX Auto Full 4WD,13700000,145.000 km,Automática,Diesel
2010 Ford Explorer Eddie Bauer 4X4 3C,11350000,149.000 km,Automática,Bencina
1980 Peugeot 504,1000000,200.000 km,Manual,Bencina
2009 Jeep Grand Cherokee 6.1 SRT8 AUTO,18490000,138.000 km,Automática,Bencina
2017 Audi A3,16490000,72.000 km,Manual,Bencina
1996 Volkswagen Escarabajo CATALITICO 1.6I IMPECABLE RESTAURADO,7980000,90.000 km,Manual,Bencina
2020 Chevrolet TRACKER LT,15290000,25.000 km,Automática,Bencina
2019 Citroën C3,14000000,40.238 km,Manual,Diesel
2016 Citroën Berlingo 1.6 HDI VU BVM5 Corto,10500000,112.616 km,Manual,Diesel
2011 Chevrolet Captiva 2.0 DSL LS,10500000,290.000 km,Manual,Diesel
2018 Kia Morning,8000000,69.000 km,Manual,Bencina
2017 Ford Ecosport,13990000,77.810 km,Manual,Bencina
2014 Toyota Yaris Sport 1.3 XLI Sport 5P,7400000,81.200 km,Manual,Bencina
2020 Volkswagen Gol 1.6 Trendline,10290000,66.000 km,Manual,Bencina
2012 Subaru Forester 2.0 5D AWD X,12000000,99.000 km,Manual,Bencina
2009 Citroën C5 2.0 HDI Auto,5300000,158.000 km,Automática,Diesel
2012 Hyundai New H1 Escolar,10990000,150.000 km,Manual,Diesel
2019 Jeep Wrangler 3.6 Unlimited Sport Auto 4WD,29500000,31.000 km,Automática,Bencina
