Nombre,Precio,kilometraje,Transmisión,Combustible
2014 Subaru Xv 2.0 AWD AUT.,14100000,125.000 km,Automática,Bencina
2018 Peugeot Partner 1.6 HDI 90HP Manual Maxi Nav,12500000,70.000 km,Manual,Diesel
2014 Mercedes-Benz A 45 Amg,24500000,89.000 km,Automática,Bencina
2018 Hyundai ACCENT RB SDN 1.4 6M/T GL AV,8780000,89.000 km,Manual,Bencina
2020 Nissan Versa 1.6 Sense,10290000,19.937 km,Manual,Bencina
2008 Peugeot 206 X-LINE 5P 1.6 AA,4490000,101.000 km,Manual,Bencina
2009 Peugeot 308 Confort Pack 1.6,6800000,1.050.000 km,Manual,Bencina
2014 Hyundai Accent 1.4 RB GL AC,8500000,82.000 km,Manual,Bencina
2016 Fiat Uno 1.4 Evo Way Style AA,7150000,130.000 km,Manual,Bencina
2003 Peugeot Boxer Tolé 290CS HDI,5500000,500.000 km,Manual,Diesel
2008 Ford Ranger,8000000,250.000 km,Manual,Diesel
2015 Volvo V40 1.6 T4 Comfort,14290000,91.000 km,Automática,Bencina
2019 SsangYong Actyon Sports 2.2D 6AS610,15900000,99.200 km,Manual,Diesel
2011 Subaru Impreza 1.5R XS,8200000,98.000 km,Manual,Bencina
2009 Mahindra Scorpio,6900000,191.400 km,Manual,Diesel
2012 Hyundai New H1 Escolar,10990000,150.000 km,Manual,Diesel
2008 Nissan V16 1.6 AA,2300000,300 km,Manual,Bencina
2010 Chevrolet Optra 1.6 XL,5200000,140.000 km,Manual,Bencina
2011 Suzuki Grand Vitara 2.4 GLX Sport Winche,10690000,106.000 km,Manual,Bencina
2017 Chevrolet Onix 1.4 LTZ,9690000,74.000 km,Manual,Bencina
2017 Subaru Wrx 2.0 CVT Auto 4WD,22980000,45.000 km,Automática,Bencina
2020 Foton Midi 1.5 Plus Cargo,8150000,6.500 km,Manual,Bencina
2008 Mitsubishi L200 D/C 4X4 TD DAKAR CRS AUTO,15500000,275.000 km,Automática,Diesel
2007 Renault Mégane,2800000,146.000 km,Manual,Bencina
2014 Mazda 6 2.0 Skyactiv-G V,14290000,105.328 km,Manual,Bencina
2013 BMW 114,13150000,130.000 km,Manual,Bencina
2019 Hyundai Tucson 2.0 Plus,19450000,39.000 km,Manual,Bencina
2012 Suzuki Celerio 1.0 GLX AC,4900000,140.000 km,Manual,Bencina
2014 Mazda 6 2.5 Skyactiv-G GT Auto,15990000,61.000 km,Automática,Bencina
2018 Mercedes-Benz A 250 2.0 A 250 Sport DCT Auto,23500000,52.000 km,Automática,Bencina
2015 Subaru Impreza 2.0i CVT XS 4WD,12790000,140.000 km,Automática,Bencina
2018 Changan Cs35,10290000,14.000 km,Manual,Bencina
2015 Hyundai New Tucson,15500000,64.500 km,Manual,Diesel
2019 Kia Sportage 2.0 GSL LX,19480000,33.000 km,Manual,Bencina
2013 Volkswagen Amarok 2.0 TDI Highline 4WD,10000000,120.000 km,Manual,Diesel
2016 Mercedes-Benz A 250 2.0 A 250 DCT,18500000,83.000 km,Automática,Bencina
2016 Subaru Outback 2.5I CVT Limited 4WD,19990000,57.000 km,Automática,Bencina
2016 Mazda 3 2.5 GT SR BOSE 6AT,14990000,93.400 km,Manual,Bencina
2014 Audi A3 1.4 TFSI S Tronic Attraction,12690000,191.000 km,Automática,Bencina
2016 Land Rover Range Rover Sport 5.0 V8 Supercharged HSE Dynamic Auto 4WD,61970000,34.000 km,Automática,Bencina
2013 Citroën C3 Sx,6790000,141.000 km,Manual,Bencina
2013 JEEP COMPASS 2.4 Sport Auto 4WD,13990000,112.626 km,Automática,Bencina
2019 Nissan Np300 2.3 Manual DSL XE,22500000,26.300 km,Manual,Diesel
2012 Mitsubishi Asx 2.0 2WD GLX,9850000,130.000 km,Manual,Bencina
2009 Citroën Xsara Picasso,5480000,160.000 km,Manual,Bencina
2018 Nissan March 1.6 Manual Sport Drive AC,8390000,56.550 km,Manual,Bencina
2017 Mahindra Scorpio 2.2 DSL,12490000,97.000 km,Manual,Diesel
2014 Maserati Granturismo,51900000,23.000 km,Automática,Bencina
2019 Subaru Xv 1.6i CVT Auto 4WD,18990000,16.900 km,Automática,Bencina
2018 Kia Cerato,13490000,56.600 km,Manual,Bencina
2018 Renault Koleos 2.5 CVT Auto XTtronic Privilege 4WD,20500000,38.000 km,Automática,Bencina
2018 Audi A4 1.4 TFSI Stronic Auto,21990000,70.000 km,Automática,Bencina
2018 Baic Plus 1.2 Manual,6000000,48.000 km,Manual,Bencina
2008 Suzuki Maruti II GL,2800000,81.200 km,Manual,Bencina
2015 Ford Escape 2.5,12500000,98.000 km,Automática,Bencina
2010 Mazda 2 1.5 V,5900000,199.000 km,Manual,Bencina
2011 Nissan Terrano,9000000,204.000 km,Manual,Bencina
1962 Chevrolet Impala,9300000,99.999.999 km,Manual,Bencina
2011 Mazda 3 Sport,8000000,107.000 km,Manual,Bencina
2006 Volvo S60,6200000,175.000 km,Automática,Bencina
2016 Ford Ranger 3.2 DSL Duratorq XLT 4WD,17990000,139.000 km,Manual,Diesel
2019 Mazda Cx-9 2.5 R Auto 4WD,27799000,37.000 km,Automática,Bencina
2017 Mercedes-Benz C 43 Amg 3.0 Mercedes-AMG C 43 Auto 4Matic,38900000,44.000 km,Automática,Bencina
2007 Chevrolet Colorado 2.9 Z85 4x2 AT,6500000,158.000 km,Automática,Bencina
2004 Honda Hr-V 1.6 EX AUTO,6850000,153.000 km,Automática,Bencina
2017 Ford F-150 5.0 Double Cab Lariat Luxury 4WD,30000000,70.231 km,Automática,Bencina
2013 Nissan Juke 1.6 CVT Mid,12000000,125.000 km,Automática,Bencina
2008 Toyota Rav4 2.4 4x4,6250000,120.000 km,Manual,Bencina
RENAULT SYMBOL 2018 SYMBOL 1.6,9790000,28.000 km,Manual,Bencina
2017 Hyundai Santa Fe 2.2 DM GLS 4WD Auto Full,23000000,80 km,Automática,Diesel
2013 BMW 116I,12000000,140.000 km,Manual,Bencina
2017 Toyota Yaris XLI 1.5,11690000,127.453 km,Manual,Bencina
2008 Hyundai Accent MC 1.6 GLS CVVT,4800000,140.000 km,Manual,Bencina
2014 Land Rover Evoque,23980000,124.394 km,Automática,Diesel
HYUNDAI SANTA FE 2012 SANTA FE GLS 2.4,13390000,149.030 km,Manual,Bencina
2012 Chevrolet Corvette 6.2 Coupe,41000000,64.000 km,Manual,Bencina
2009 Dodge Journey 2.4 SE,9390000,144.000 km,Automática,Bencina
2016 Chevrolet Captiva 2.4 LT-SA Auto,13990000,70.000 km,Automática,Bencina
2022 Peugeot 208 1.2 Puretech 100HP Allure Pack,16190000,NA,Manual,Bencina
2013 Zna Rich,6900000,174.000 km,Manual,Diesel
2011 Chevrolet Cruze 1.8 Auto Full,7200000,153.000 km,Automática,Bencina
2018 Volkswagen Golf 2.0 TSI DSG Auto R,33980000,55.000 km,Automática,Bencina
2021 Suzuki Baleno 1.4 GLX,15390000,3.200 km,Manual,Bencina
2018 Honda Wr-V,14000000,43.000 km,Automática,Bencina
