Nombre,Precio,kilometraje,Transmisión,Combustible
2021 Citroën C-ELYSEE Diésel Full Máxima Economía,12690000,NA,Manual,Diesel
PEUGEOT 301 2020 301 ACTIVE PACK VTI 1.6 AUT,14490000,20.873 km,Automática,Bencina
2017 Suzuki Vitara 2017 Suzuki Vitara 1.6 GLX Auto,15500000,27.000 km,Automática,Bencina
2007 SsangYong Actyon,7000000,175.145 km,Manual,Diesel
2012 Nissan Murano 3.5 Auto,13900000,156.000 km,Automática,Bencina
2016 Kia Carens,12790000,68.900 km,Automática,Bencina
2021 MG Mg3 1.5 STD,9980000,18.700 km,Manual,Bencina
2011 Mazda Bt-50 2.5L SDX 4X2 DC ABS,11500000,294.000 km,Manual,Diesel
1977 Chevrolet Corvette,34990000,59.000 km,Automática,Bencina
2016 Kia Frontier 2.9 CRDI Deluxe DC,16900000,112.240 km,Manual,Diesel
2005 Honda Civic 1,5500000,170.508 km,Manual,Bencina
2020 Citroën C3 1.5 BlueHDI 100 S&S BVM6 Feel,15900000,30.000 km,Manual,Diesel
2021 Chevrolet SPARK GT LT 1.2,8990000,13.000 km,Manual,Bencina
2019 MG Mg Zs 1.5 Auto Comfort,13490000,18.000 km,Automática,Bencina
2017 Honda Civic 2.0 CVT Auto EX,16190000,46.000 km,Automática,Bencina
2010 Toyota Tacoma,23000000,130.000 km,Automática,Bencina
2020 Mercedes-Benz B 200 1.6 B 200 DCT Urban,19500000,14.500 km,Automática,Bencina
2007 Subaru Outback 2.5 AWD AT UN,6600000,165.000 km,Automática,Bencina
2001 Mercedes-Benz S 500 S 500 L,8000000,163.500 km,Automática,Bencina
1998 Nissan Primera 2.0 GXE FULL AUTO,2300000,347.500 km,Automática,Bencina
2013 Toyota Fj Cruiser LTDA 4.0 AUT,19990000,202.264 km,Automática,Bencina
2012 Jeep Wrangler,21500000,153.000 km,Automática,Bencina
2019 Volkswagen Amarok 2.0 TDI Manual Trendline 4WD,26500000,47.000 km,Manual,Diesel
2002 Mercedes Benz CL 500 5.0 AUT,12990000,112.000 km,Automática,Bencina
2018 Land Rover Range Rover Evoque 2.0 SI4 Pure Auto 4WD,29400000,37.200 km,Automática,Bencina
2019 Nissan Np300 2.3 Manual DSL CS S,25990000,57.111 km,Manual,Diesel
2015 Chevrolet Tracker LS 1.8,12000000,90.000 km,Manual,Bencina
