Nombre,Precio,kilometraje,Transmisión,Combustible
2017 Volkswagen Golf 2.0 TDI Manual Comfortline,15000000,46.000 km,Manual,Diesel
2016 Renault Fluence 1.6 Expression,9600000,92.000 km,Manual,Bencina
2015 Kia Sportage 2.0 LX AC DAB,13500000,150.000 km,Manual,Bencina
2017 Peugeot Traveller 2.0 BlueHDI 150 Manual L2,17990000,164.000 km,Manual,Diesel
TOYOTA YARIS 2019 YARIS SEDAN OTTO 1.5,13490000,8.934 km,Manual,Bencina
2015 Chery Tiggo 2.0 Auto,8980000,56.000 km,Automática,Bencina
2017 SsangYong Actyon Sports 2.0D LL ABS 2AB NAS612,15850000,83.000 km,Manual,Diesel
2015 Hyundai Accent Hb,8500000,40.079 km,Manual,Bencina
2014 Jeep Grand Cherokee 3.6 Laredo Auto,20900000,92.000 km,Automática,Bencina
2005 Renault Clio 2,3500000,199.000 km,Manual,Bencina
HYUNDAI ACCENT 2016 ACCENT RB GL 1.4,9790000,122.000 km,Manual,Bencina
2022 BMW X5 3.0 XDrive40i A Executive,74990000,1.500 km,Automática,Bencina
2011 Dodge Ram New Ram 4.7,15390000,142.913 km,Automática,Bencina
2010 Subaru New Legacy,9490000,120.000 km,Automática,Bencina
2015 Toyota Auris 1.6 LEI CVT,10500000,98.000 km,Automática,Bencina
2020 MG Mg Zs 1.5 Comfort,12200000,28.440 km,Manual,Bencina
2016 Mercedes-Benz Vito 111,13800000,210.000 km,Manual,Diesel
1998 Chevrolet Suburban 5.7 AUTO 4X4,6790000,200.000 km,Automática,Bencina
2000 Daewoo Nubira 1.6 SX SW,2690000,195.000 km,Manual,Bencina
2010 Kia Sportage,8000000,192.000 km,Automática,Bencina
2018 Suzuki Swift 1.2 Manual GLX,11890000,23.700 km,Manual,Bencina
2011 Hyundai Tucson,9950000,223.000 km,Manual,Bencina
2014 Nissan March,5700000,118.510 km,NA,NA
2011 Hyundai Santa Fe,10890000,138.000 km,Manual,Bencina
2018 Mitsubishi L200 2.4 TD KATANA CD CRT 4WD,18190000,105.000 km,Manual,Diesel
2011 Volvo S60 2.0T Auto,10790000,133.000 km,Automática,Bencina
2021 MG Mg Zs 1.5 Auto Standard,10500000,33.000 km,Automática,Bencina
2018 Kia Rio 5 1.4 Manual EX Full,12990000,79.200 km,Manual,Bencina
2007 Suzuki Grand Vitara,8000000,125.000 km,Manual,Bencina
2015 Ford F-150 6.2 SVT Raptor Super Crew Auto 4WD,34980000,106.000 km,Automática,Bencina
2015 Toyota Rav4 2.5 Lujo Auto,15000000,127.400 km,Automática,Bencina
2019 Nissan QASHQAI 2.0 SENSE 4X2 MT 5P,18490000,34.800 km,Manual,Bencina
2014 Jeep Patriot,14900000,52.000 km,Automática,Bencina
2013 Toyota Urban Cruiser 1.3 LEI,8450000,180.000 km,Manual,Bencina
2007 Nissan Murano 3.5 SL AT 4X4 MARUBENI,8400000,157.000 km,Automática,Bencina
2015 Nissan March,6200000,95.000 km,Manual,Bencina
CHEVROLET CAPTIVA 2014 CAPTIVA 2.4,14490000,65.000 km,Manual,Bencina
2021 Nissan NAVARA NP300 NAVARA 2.3 MT 4X2 DIESEL,27280000,10.192 km,Manual,Diesel
