Nombre,Precio,kilometraje,Transmisión,Combustible
2013 Renault Clio 1.6 Dynamique,6900000,95.570 km,Manual,Bencina
2012 Ford Explorer,18500000,167.000 km,Manual,Bencina
2013 Kia Sorento EX 2.4 7A GSL 4WD,13000000,178.000 km,Manual,Bencina
2017 Nissan Versa 1.6 Manual Sense,8990000,1 km,Manual,Bencina
2022 MAXUS G10 9+1 PRECIO INCLUYE IVA,21170100,1 km,Manual,Diesel
2003 Nissan X-Trail,5600000,131.258 km,Automática,Bencina
2010 Toyota 4Runner 4.0 Limited 4x4 Auto,16500000,123.000 km,Automática,Bencina
2017 Fiat 500,3500000,16.268 km,Automática,Bencina
2018 Hyundai Grand I10,7000000,60.000 km,Manual,Bencina
2018 Hyundai TUCSON NEW TUCSON GL 2.0,17990000,42.000 km,Manual,Bencina
2017 Mazda Cx-3 2.0 Manual R Skyactive,14000000,61.000 km,Manual,Bencina
2015 Hyundai Santa Fe,14800000,115.000 km,Manual,Bencina
2019 MINI F56,18990000,19.858 km,Automática,Bencina
2011 Ford Escape 2.5 XLT 4X2 Auto,11300000,159.000 km,Automática,Bencina
2020 Hyundai GRAND I10 BA SDN MT GL 2AB PE,9480000,18.000 km,Manual,Bencina
2015 Mazda Cx-5 2.5 Skyactiv GT Auto 4WD,18490000,80.000 km,Automática,Bencina
2015 Peugeot 301 1.6 HDI Allure,9390000,85.000 km,Manual,Diesel
2010 Volkswagen Golf 2.0 High 2AB ABS,6350000,97.000 km,Manual,Bencina
2017 Nissan X-Trail 2.5 CVT Auto Sense 5A,16500000,49.000 km,Automática,Bencina
MAZDA 2 2013 2 SPORT V HB 1.5,8690000,112.362 km,Manual,Bencina
2014 Kia Optima 2.0 EX,15000000,324.000 km,Manual,Bencina
2015 Suzuki Swift 1.2 GLS Auto,8900000,82.000 km,Automática,Bencina
2017 Nissan Np300 2.3 Manual DSL LE 4WD,19000000,173.000 km,Manual,Diesel
2019 Mitsubishi Asx 1.6 GL,15900000,36.500 km,Manual,Bencina
2014 Kia Sorento EX 2.4 7A GSL 4WD,15000000,105.000 km,Manual,Bencina
2019 Land Rover Range Rover Sport 3.0 SDV6 HSE Auto 4WD,81500000,35.500 km,Automática,Diesel
2007 Mitsubishi L200 D/C 4X4 TD DAKAR CRS,14800000,168.000 km,Manual,Diesel
KIA SORENTO 2016 SORENTO EX 2.4 AUT,18690000,107.814 km,Automática,Bencina
2001 Kia Besta 3.0 GRAND ULTRA,4600000,300 km,Manual,Diesel
2011 Subaru Xv 2.0 R AWD,9780000,98.000 km,Automática,Bencina
2016 Mazda 3 Sport,13500000,90.000 km,Manual,Bencina
2018 Kia Rio 4 1.4 LX,10800000,41.300 km,Manual,Bencina
