Nombre,Precio,kilometraje,Transmisión,Combustible
2019 Chery Arrizo3 1.5 GLX,7000000,58.000 km,Manual,Bencina
2016 Citroën Berlingo 1.6 HDI VU BVM5 Corto,10500000,112.616 km,Manual,Diesel
2004 Mercedes-Benz E 500 E 500 ELEGANCE,9000000,175.000 km,Automática,Bencina
2015 Faw Oley,6200000,79.000 km,Manual,Bencina
2018 Mitsubishi Katana,18900000,52.474 km,Manual,Diesel
2006 Kia Carens,6300000,158.457 km,Manual,Diesel
2011 Mazda 2 SPORT V 1.5 MT,7490000,109.472 km,Manual,Bencina
2017 BMW X4 2.0 XDrive20I A,33350000,55.000 km,Automática,Bencina
2013 Peugeot 301 1.6 HDI Active,8290000,124.225 km,Manual,Diesel
2013 Mazda 2 1.5 S,7150000,136.000 km,Manual,Bencina
2009 Hyundai Accent MC 1.5 GLS PS CRDI,4000000,555 km,Manual,Diesel
2006 Peugeot 307 1.6 X-LINE 16V AC,3490000,149.250 km,Manual,Bencina
2013 Kia Morning,5400000,90.300 km,Manual,Bencina
2017 Land Rover Range Rover Evoque DYNAMIC 2 PUERTAS,35480000,29.900 km,Automática,Bencina
2016 Toyota Tundra 5.7 Limited Auto,26800000,190.000 km,Automática,Bencina
2011 Renault Fluence 2.0 Expression,7150000,170.000 km,Manual,Bencina
2014 Kia Rio 5 1.4 EX Auto DAB ABS AC,9500000,77.600 km,Automática,Bencina
1994 Daihatsu Charade 1.3,1000000,1 km,Manual,Bencina
2016 Mahindra Xuv500 2.2 Diesel,10990000,167.000 km,Manual,Diesel
2014 Subaru Legacy 2.5I 4D CVT X-Edition 4WD,13200000,173.323 km,Automática,Bencina
2017 Mercedes-Benz C 300,37400000,50.000 km,Automática,Bencina
2014 BMW X6 3.0 XDrive35I A,28900000,84.000 km,Automática,Bencina
2017 Peugeot PARTNER 1.6 HDI DIESEL 90HP PACK EURO5 AC MT 5P,11990000,155.260 km,Manual,Diesel
2018 Fiat 500X 1.6 Manual Pop Star,13800000,44.200 km,Manual,Bencina
2014 Hyundai Accent 1.6 RB GLS Full Auto,11000000,54.107 km,Automática,Bencina
2003 Fiat Palio sx,2600000,206.000 km,Manual,Otros
2019 Mitsubishi L200 2.4 TD Manual Work CD CR WF,17700000,34.000 km,Manual,Diesel
