Nombre,Precio,kilometraje,Transmisión,Combustible
2018 Peugeot 3008,20500000,19.000 km,Automática,Bencina
1997 Peugeot 306 306 XN 1.4 MT 5P,2990000,NA,Manual,Bencina
2018 Suzuki Baleno 1.4 GLX,9250000,50.000 km,Manual,Bencina
2015 Mercedes-Benz Vito 110,10000000,350.000 km,Manual,Diesel
1997 Kia Pride,1550000,270.000 km,Manual,Bencina
2003 Audi A6 3.0 Multitronic,7500000,150.000 km,Automática,Bencina
2020 Chevrolet N300 Max 1.2 Van AC DH,8990000,24.051 km,Manual,Bencina
2014 Toyota Rav4 2.5 Lujo Auto,13000000,148.000 km,Automática,Bencina
2013 Honda Accord 3.5 EX V6 Auto,13990000,154.000 km,Automática,Bencina
2013 Chevrolet Cruze 1.8 Auto Full,7800000,120.700 km,Automática,Bencina
2013 SKODA Fabia 1.6 Ambiente ABS,7600000,82.300 km,Manual,Bencina
2016 Peugeot 2008,13250000,90.257 km,Manual,Diesel
2013 Hyundai Tucson 2.0 LM CRDI 6MT GL AC 2AB ABS,12590000,274.000 km,Manual,Diesel
2017 BMW 318 1.5 318i A,20990000,44.700 km,Automática,Bencina
2011 Suzuki Grand Vitara,10000000,86.500 km,Manual,Bencina
2013 Subaru Xv,12800000,190.000 km,Manual,Bencina
2015 Mitsubishi L200 D/C 4X2 TD Work CR,15450000,153.000 km,Manual,Diesel
1997 BMW M3,28000000,150 km,Manual,Bencina
2019 Dfm Ax5,11500000,55.000 km,Manual,Bencina
2019 Nissan Qashqai,16500000,49.500 km,Manual,Bencina
2014 Mercedes-Benz C 180 Mercedes Benz C180 CGI,15900000,75.000 km,Automática,Bencina
2016 Citroën Berlingo 1.6 HDI VU BVM5 AA 2AB Corto,8400000,192.000 km,Manual,Diesel
2014 Mahindra Xuv500 2.2 Diesel,9800000,1.640.000 km,Manual,Diesel
2010 Subaru Tribeca 3.6 AWD Limited Auto,10800000,167.000 km,Automática,Bencina
2014 Land Rover Freelander 2,14000000,160.000 km,Automática,Bencina
2010 Chevrolet OPTRA 1.6 LS AC MT 4P,6290000,34.082 km,Manual,Bencina
2017 Renault Duster 1.6 FULL,10890000,50.118 km,Manual,Bencina
2009 Nissan D21,6000000,180.000 km,Manual,Bencina
2001 Peugeot 406 ST 2.0,4150000,210.000 km,Manual,Bencina
2014 Nissan Juke 1.6 Turbo Upper,11600000,111.000 km,Manual,Bencina
2014 Mitsubishi L200,13800000,102.500 km,Manual,Diesel
2011 Toyota Urban Cruiser 1.3,7450000,122.000 km,Manual,Bencina
2017 Ford F-150 5.0 Double Cab XLT 4WD,30500000,36.000 km,Automática,Bencina
2014 Mahindra Scorpio 2.2 GLX,9100000,124.000 km,Manual,Diesel
2013 Volkswagen Tiguan 1.4 TSI Comfortline,10500000,236.000 km,Manual,Bencina
2012 Peugeot 207,5900000,176.000 km,Manual,Bencina
2016 Audi A3 1.4 TFSI S Line SB,17000000,85.000 km,Manual,Bencina
2018 Kia Rio 4 1.4 LX AC,10450000,60.000 km,Manual,Bencina
2010 Nissan V16 1.6,2780000,390.000 km,Manual,Bencina
2019 Suzuki Dzire,9400000,33.000 km,Manual,Bencina
2018 Citroën BERLINGO 1.6 Manual HDI VU BVM5 AA 2AB Corto,11990000,110.000 km,Manual,Diesel
