Nombre,Precio,kilometraje,Transmisión,Combustible
1980 Datsun Laurel,2900000,90.000 km,Manual,Bencina
2017 Subaru Xv,18650000,58.883 km,Manual,Diesel
2017 Nissan X-Trail,16500000,85.000 km,Automática,Bencina
2015 Daihatsu Terios 1.5 Wlid LEI EV,10800000,80.200 km,Manual,Bencina
2021 Maxus G10 1.9T 9+1,17590000,NA,Manual,Diesel
2019 Volvo Xc90,29000000,35.000 km,Automática,Diesel
2018 Citroën Berlingo 1.6 Manual HDI VU BVM5 AA 2AB Corto,12990000,77.000 km,Manual,Diesel
2019 Subaru Impreza 1.6 CVT Auto 4WD,15590000,14.300 km,Automática,Bencina
2017 Kia Morning KIA MORNING 1.2 MT,6990000,72.000 km,Manual,Bencina
2013 Dodge Journey 3.6 Auto SXT,13000000,137.000 km,Automática,Bencina
2022 Chevrolet Silverado LTZ 5.3,51990000,NA,Automática,Bencina
2014 Nissan Versa,6800000,77.000 km,Manual,Bencina
2016 Mercedes-Benz Gle 350,24000000,78.000 km,Automática,Diesel
2011 Honda Pilot Pilot,13400000,181.000 km,Automática,Bencina
2015 SUZUKI SX4 S-CROSS 1.6 GA,11990000,42.610 km,Manual,Bencina
CHEVROLET SAIL 2013 1.4,5990000,61.266 km,Manual,Bencina
2016 Renault Clio 1.2 Expression,9490000,83.084 km,Manual,Bencina
2018 Suzuki Ignis 1.2 Manual GLX,11000000,34.000 km,Manual,Bencina
2010 Volkswagen Passat,9900000,110.000 km,Automática,Bencina
2012 Mercedes-Benz C 180 1.8 C CGI Blue Efficiency,13580000,100.000 km,Automática,Bencina
2019 Nissan Versa 1.6 Manual Sense,9500000,31.000 km,Manual,Bencina
2016 MG 3 Confort,7500000,61.000 km,Manual,Bencina
2018 Mercedes-Benz C 63 Amg,59990000,60.000 km,Automática,Bencina
2012 Mercedes-Benz Ml 350 3.5 ML 350,19800000,115.000 km,Automática,Bencina
HYUNDAI GRAND I10 2017 1.2 GLS,8980000,60.000 km,Manual,Bencina
2016 Maxus V80,17500000,95.000 km,Manual,Diesel
2011 Toyota Tundra 5.7 Dc 4x2 Auto,17000000,217.000 km,Automática,Bencina
2019 Lexus Rc F,63000000,19.000 km,Automática,Bencina
2013 Renault Fluence 2.0 Expression,8650000,30.000 km,Manual,Bencina
2008 Mercedes-Benz S 500 S 500,16990000,164.000 km,Automática,Bencina
2019 Peugeot 2008 1.6 BlueHDI 100 HP Active,15000000,32.000 km,Manual,Diesel
2012 Jeep Grand Cherokee 3.6 Laredo 4WD Auto,15990000,122.000 km,Automática,Bencina
2016 Jac S3 1.5 Luxury,7500000,53.000 km,Manual,Bencina
2014 Hyundai Tucson 2.0 LM GL 2WD AC 2AB ABS,13999990,112.000 km,Manual,Bencina
2018 SKODA Fabia,9800000,52.600 km,Manual,Bencina
2014 Mazda 6 2.0 Skyactiv-G V,12290000,71.000 km,Manual,Bencina
2005 Kia Besta II 2.7 Cargo Van Ps,5000000,999.999.999 km,Manual,Diesel
2020 Peugeot 2008 1.5 BlueHDI 120 HP Auto Allure,19190000,52.318 km,Automática,Diesel
2018 Mitsubishi Montero Sport,26990000,16.000 km,Automática,Bencina
2019 Ram 700,9200000,26.500 km,Manual,Bencina
2005 Honda Cr-V 2.4 LX 2WD AUTO ABS,6350000,190.000 km,Automática,Bencina
2007 Renault Megane II,3700000,180.000 km,Automática,Bencina
2014 Chevrolet Captiva 2.4 LS,12780000,75.000 km,Manual,Bencina
2019 Nissan Versa 1.6 Manual Sense,8400000,60.000 km,Manual,Bencina
2015 Kia Morning,7200000,39.500 km,Manual,Bencina
2018 Mercedes-Benz A 200 1.6 A 200 DCT Auto,20800000,32.000 km,Automática,Bencina
