Nombre,Precio,kilometraje,Transmisión,Combustible
2014 Nissan Pathfinder 3.5 Sense CVT,15990000,132.000 km,Automática,Bencina
2014 Alfa Romeo Mito 1.4 Turbo Distinctive,14990000,43.500 km,Manual,Bencina
2011 Chevrolet Corsa 1.6 NB DH III,3800000,160.000 km,Manual,Bencina
2019 INFINITI Qx60 QX60 4x4 3.5 AT,35970000,55.000 km,Automática,Bencina
2020 Volkswagen Voyage 1.6 Comfortline,9990000,17.500 km,Manual,Bencina
2003 Mazda 6 2.0 R 16V,4000000,194.000 km,Automática,Bencina
2019 Nissan Qashqai,17500000,45.200 km,Manual,Bencina
2013 Hyundai I30 1.6 GLS GD 2AB,9200000,169.000 km,Manual,Bencina
2017 Mahindra Pick Up,11000000,152.491 km,Manual,Diesel
2013 Volvo S60 2.0 T5 Auto R-Design,13900000,109.000 km,Automática,Bencina
2017 Mercedes-Benz C 180 1.6 C 180 Auto,21500000,38.500 km,Automática,Bencina
2015 Volkswagen Amarok 2.0 TDI Highline Auto 4WD,23500000,155.000 km,Automática,Diesel
2003 Chevrolet Corsa 1.6 Swing CD,2980000,145.000 km,Manual,Bencina
2017 Chevrolet Sail 1.5 LT,7690000,12.345 km,Manual,Bencina
2012 Toyota Urban Cruiser,6600000,128.000 km,Manual,Bencina
2020 Suzuki Alto 0.8 800 GLX,6800000,9.000 km,Manual,Bencina
2013 Nissan Terrano 2.4 DS AA 4x2,9990000,97.000 km,Manual,Bencina
2018 BMW X3 2.0 XDrive20D A XLine,31490000,67.480 km,Automática,Diesel
2017 Volkswagen GOLF 2.0 VARIANT TDI DIESEL HIGHLINE MT 5P,14690000,81.000 km,Manual,Bencina
2016 Subaru Outback,22000000,37.000 km,Automática,Bencina
2006 MINI Cooper S R53 Supercargado,9050000,141.000 km,Manual,Bencina
2008 Hyundai H-1,7000000,1 km,Manual,Bencina
2016 Nissan Qashqai 2.0 CVT Advance,10990000,19.500 km,Automática,Bencina
2021 Jac T6 2.0 Comfort,14500000,1.000 km,Manual,Bencina
2013 Dodge Journey,12000000,140.000 km,Automática,Bencina
2001 Jeep Cherokee,7300000,223.000 km,Automática,Bencina
2012 Jeep Grand Cherokee,15200000,150.000 km,Automática,Bencina
2019 Suzuki Ertiga 1.4 GLX,11990000,30.000 km,Manual,Bencina
2017 Peugeot 2008 1.6 BlueHDI 100 HP Manual Active Pack,13100000,55.000 km,Manual,Diesel
2019 Chevrolet Tracker 1.8 LS,15200000,22.057 km,Manual,Bencina
2010 Land Rover Discovery,16800000,177.000 km,Automática,Bencina
2013 Kia Rio 4,6690000,167.000 km,Manual,Otros
2014 Mitsubishi Montero,14900000,157.000 km,Manual,Diesel
2016 Peugeot 3008,16990000,63.000 km,Manual,Diesel
2019 Peugeot Partner 1.6 HDI L1 90HP Manual Pack AA,12990000,137.706 km,Manual,Diesel
2016 Subaru Legacy 2.5I CVT Limited 4WD,16990000,50.000 km,Automática,Bencina
NISSAN MARCH 2018 1.6 SPORT,9580000,57.000 km,Manual,Bencina
2017 Peugeot Partner 1.6 HDI 90HP Manual Maxi Nav,13490000,70.000 km,Manual,Diesel
TOYOTA COROLLA 2011 COROLLA XLI 1.6,8690000,103.696 km,Manual,Bencina
2016 Nissan Np300,28000000,192.000 km,Manual,Diesel
2012 Suzuki Swift 1.4 GL,7250000,109.000 km,Manual,Bencina
2016 Nissan Qashqai,15200000,51.000 km,Manual,Bencina
2021 BMW X3 3.0 M40D A,66990000,9.500 km,Automática,Diesel
2017 Nissan Np300 2.3 Manual DSL LE 4WD,21000000,94.680 km,Manual,Diesel
