Nombre,Precio,kilometraje,Transmisión,Combustible
2020 Chevrolet SPARK GT II LT 1.2,8290000,8.070 km,Manual,Bencina
2013 Chevrolet Optra 1.6 AC,5800000,173.000 km,Manual,Bencina
2018 Mercedes-Benz Gla 220,29000000,40.276 km,Automática,Diesel
2010 Renault Sandero SANDERO,4400000,135.000 km,Manual,Bencina
2006 Hyundai H-100,9000000,118.000 km,Manual,Diesel
2020 Foton Midi,8300000,50.000 km,Manual,Bencina
2014 SsangYong Korando,10250000,144.000 km,Manual,Bencina
2013 Subaru 2.0 forester xs awd cvt,11490000,66.740 km,Automática,Bencina
2014 Honda Accord 2.4 Auto,14800000,65.000 km,Automática,Bencina
2019 Kia RIO 4 MT,10590000,61.626 km,Manual,Bencina
2019 Porsche Cayenne 2.9 V6 S Auto 4WD,78970000,10.000 km,Automática,Bencina
2018 Chevrolet D-Max 2.5 DC High 4WD,19490000,138.600 km,Manual,Diesel
2008 Dodge Ram 2500,18900000,165.000 km,Automática,Diesel
2020 Ram Ram 1500 5.7 Limited Crew Cab 4WD,49500000,32.500 km,Automática,Bencina
2010 Subaru Tribeca 3.6 AWD 7A Limited Nav Auto,11500000,135.000 km,Automática,Bencina
2013 Toyota Rav4 2.0 Lujo,10000000,156.000 km,Manual,Bencina
2001 Volkswagen Saveiro,6700000,90.000 km,Manual,Bencina
2010 Fiat Fiorino 1.3 Furgon,3200000,130.000 km,Manual,Bencina
2018 Jac S5,9290000,25.000 km,Manual,Bencina
2011 Hyundai New H1,9300000,197.000 km,Manual,Diesel
2013 Mercedes-Benz Sprinter,17700000,107.000 km,Manual,Diesel
2021 Mazda 3 2.0 Skyactiv-G S,15500000,19.000 km,Manual,Bencina
2018 Chevrolet Onix 1.4 LTZ,9800000,60.000 km,Manual,Bencina
2021 MG Mg Zs 1.5 Auto Standard,12500000,24.000 km,Automática,Bencina
2006 Hummer H3 4X4 Automatico 3. H3,15750000,124.000 km,Automática,Bencina
2013 Dodge Journey journey,11900000,113.500 km,Automática,Bencina
2014 Gac Motor Elite,7000000,19.000 km,Automática,NA
2022 MAXUS T60 2.8 C/S DX 4x2 PRECIO INCLUYE IVA,16291100,NA,Manual,Diesel
2020 Hyundai Grand I10 GRAND I-10 BA 5DR 1.2 5M/T GLS 2AB AC PE,8990000,17.500 km,Manual,Bencina
2014 Dodge Ram 1500,22000000,115.000 km,Automática,Bencina
2017 Peugeot Partner 1.6 HDI L1 90HP Manual Pack AA,11990000,90.000 km,Manual,Diesel
2013 Mitsubishi Montero Sport,19990000,140.000 km,Automática,Diesel
2010 Kia Rio,4800000,111.000 km,Manual,Bencina
2014 Fiat Grande Punto 1.4 LL,5990000,144.000 km,Manual,Bencina
2014 Mercedes-Benz C 180 1.8 C 180 Auto Blue Efficiency,17190000,98.000 km,Automática,Bencina
2007 Hyundai Accent MC 1.4 GLS 3P PS AB AC,4500000,239.000 km,Manual,Bencina
2018 Hyundai Elantra 1.6 Manual GL 2AB AC Smart,12290000,92.000 km,Manual,Bencina
2016 Nissan Pathfinder 3.5 Advance CVT 4WD,19890000,89.000 km,Automática,Bencina
2013 Nissan Qashqai 2.0 4x2,9000000,73.500 km,Manual,Bencina
2017 Mazda Bt-50 2.2 DSL SDX 4WD,20800000,75.451 km,Manual,Diesel
2006 Ford Fiesta 1.6 Trend Sedan,3800000,125.000 km,Manual,Bencina
2013 Ford F-150 3.5 Platinum Auto Ecoboost 4WD,20500000,120.000 km,Automática,Bencina
2016 Audi A3 1.4 TFSI S Tronic,16980000,53.000 km,Automática,Bencina
2011 Subaru Outback,10500000,161.000 km,Automática,Bencina
2014 Mercedes-Benz Cla 45 Amg,28500000,72.000 km,Automática,Bencina
2019 Fiat 500,10500000,25.000 km,Manual,Bencina
2005 Toyota Yaris Se vende x renovación,3700000,1.111 km,Manual,Bencina
2013 SsangYong Actyon Sports 2.0D Auto 4WD,16150000,151.000 km,Automática,Diesel
2018 Toyota Rav4 2.0 Manual Lujo,16980000,27.000 km,Manual,Bencina
2019 Nissan Versa 1.6 Manual Sense,9500000,42 km,Manual,Bencina
2013 Mazda 3 Sport,8500000,188.177 km,Automática,Bencina
2014 Kia Optima,16000000,105.000 km,Automática,Híbrido
1998 Mitsubishi Galant 2.0 SUPER SALOON,3600000,241.000 km,Automática,Bencina
2015 Mercedes-Benz G 350 3.0 G 350 Auto Bluetec LWB 4WD,68000000,73.000 km,Automática,Diesel
2007 Hyundai Elantra HD 1.6 GLS AC 2AB,4300000,124.000 km,Manual,Bencina
2011 Hyundai Tucson,9950000,223.000 km,Manual,Bencina
2019 Lexus Ct,21490000,43.500 km,Automática,Híbrido
2020 Chevrolet Spark Gt,8500000,22.000 km,Manual,Bencina
2017 Peugeot Partner 1.6 HDI L1 90HP Manual Pack AA,11300000,96.000 km,Manual,Diesel
2016 Volkswagen Saveiro 1.6 Power Plus Cab. Simple,9750000,63.000 km,Manual,Bencina
2018 Hyundai Elantra 1.6 Manual GLS 2AB AC ABS Smart,13999990,14.265 km,Manual,Bencina
2012 Kia Morning 1.0 LX DH,6400000,125.000 km,Manual,Bencina
2015 Fiat Doblo Cargo 1.3D,9600000,150.000 km,Manual,Diesel
2011 Kia Sportage,11500000,123.155 km,Manual,Bencina
2018 SsangYong Actyon Sports,16500000,93.000 km,Manual,Diesel
2000 Chevrolet Corsa 1.6 SW STD,2700000,175.000 km,Manual,Bencina
2007 Toyota Yaris Sport 1.3 XLi Sport DH 2AB AV,4300000,182.572 km,Manual,Bencina
2019 Toyota Yaris 1.5 XLI,16500000,47.000 km,Manual,Bencina
2015 Nissan X-Trail SENSE 3R,16490000,91.000 km,Manual,Diesel
2012 Mercedes-Benz Slk 200 1.8 SLK 200 K,20500000,102.000 km,Automática,Bencina
2018 Hyundai Grand I10 1.2 Manual GLS AC 2AB,8300000,48.000 km,Manual,Bencina
2016 Chevrolet Spark 1.0 LT,4300000,63.000 km,Manual,Bencina
2018 Chevrolet Silverado 5.3 Auto LTZ Z71 DC 4WD,31480000,85.000 km,Automática,Bencina
2018 Volkswagen Tiguan,21000000,106.000 km,Automática,Diesel
2009 Mercedes-Benz B 200,10290000,130.000 km,Automática,Otros
2015 Zna Succe,6990000,150.000 km,Manual,Bencina
2019 Mercedes-Benz A 250,27980000,30.000 km,Automática,Bencina
2018 Volvo S60 2.0 D2 Comfort Powershift,20700000,47.000 km,Automática,Diesel
2020 Toyota Corolla 1.8 XEI,14400000,34.000 km,Manual,Bencina
2013 Peugeot 301 1.6 Allure,8990000,88.123 km,Manual,Bencina
2013 Citroën C4 1.6 120 HP Seduction SE,9100000,76.580 km,Manual,Bencina
2016 Kia Morning 1.2 EX Sport,7750000,67.000 km,Manual,Bencina
2017 Mitsubishi L200 2.4 TD Manual Work CD CR,14000000,171.000 km,Manual,Diesel
2016 Dodge Ram 1500,29000000,88.100 km,Automática,Bencina
2021 Ford Ranger 3.2 DSL XLT 4WD,26300000,9.300 km,Manual,Diesel
2017 Nissan Pathfinder,23800000,40.000 km,Automática,Bencina
2019 Toyota Rav4 2.0 CVT LE,22900000,17.000 km,Automática,Bencina
CHEVROLET SAIL 2013 1.4,5990000,61.266 km,Manual,Bencina
2016 Nissan Np300 2.3 DSL Auto LE 4WD,21900000,121.000 km,Automática,Diesel
2015 Changan S100,4500000,63.000 km,Manual,Bencina
2015 BMW 530 DIESEL PREMIUM LCI,33850000,115.000 km,Automática,Diesel
2017 Audi A5,22500000,31.000 km,Automática,Bencina
2013 BMW 116 1.6 116i,13390000,103.500 km,Manual,Bencina
2012 Nissan X-Trail 2.5 i S CVT 4x2,11500000,130.000 km,Automática,Bencina
2013 Kia Rio 3,8090000,103.000 km,Manual,Bencina
2012 Suzuki Alto 800 GL2,4700000,17.000 km,Manual,Bencina
2014 Mercedes-Benz C 63 Amg 6.2 C 63 AMG Coupe Auto,26000000,37.000 km,Automática,Bencina
2017 Kia Morning 1.2 EX DH DAB AC,8390000,59.000 km,Manual,Bencina
2018 Chevrolet D-Max 2.5 DC High 4WD,19490000,138.600 km,Manual,Diesel
2019 Toyota Rush 4X2 1.5,13980000,34.968 km,Manual,Bencina
