Nombre,Precio,kilometraje,Transmisión,Combustible
2018 Mitsubishi L200 KATANA 2.4 CRT 6MT 4X4,18500000,89.679 km,Manual,Diesel
2013 Toyota Corolla 1.6 GLI Auto,9995000,68.500 km,Automática,Bencina
2017 Hyundai Accent 1.4 RB Manual GL AC 2AB ABS,10000000,58.000 km,Manual,Bencina
2005 Honda Cr-V 2.4 LX 2WD AUTO ABS,6350000,190.000 km,Automática,Bencina
2017 Suzuki Ertiga,10500000,30.400 km,Manual,Bencina
2014 Honda Ridgeline 3.5 Auto RT 4WD,14500000,240.000 km,Automática,Bencina
2019 Hyundai Veloster 2.0 JS Value,15500000,15.000 km,Manual,Bencina
2010 Subaru Forester,11500000,150.000 km,Automática,Bencina
2014 Dodge Journey,12890000,121.000 km,Automática,Bencina
2019 Peugeot 208 1.2 Puretech 82 HP Active Pack,11980000,37.868 km,Manual,Bencina
2013 Volvo V40 Cross Country 2.0 D4 Cross Country Auto,14490000,96.000 km,Automática,Diesel
2018 Ford F-150 3.5 PLATINUM AUTO ECOBOOST 4WD,41970000,55.867 km,Automática,Bencina
2013 Subaru Xv,12800000,190.000 km,Manual,Bencina
2013 Kia Rio 3,8300000,29.000 km,Manual,Bencina
2019 Ford Escape,19600000,33.000 km,Automática,Bencina
2014 SsangYong Rexton,13500000,117.000 km,Manual,Diesel
2003 Volkswagen Polo Classic classic,3500000,270.000 km,Manual,Bencina
2014 BMW 535 3.0 535iA,19280000,100.000 km,Automática,Bencina
2010 Lexus Is 250,11000000,138.918 km,Automática,Bencina
2018 Jeep Grand Cherokee 5.7 Overland 4WD Auto,34900000,48.000 km,Automática,Bencina
2013 Nissan Terrano Dx,10990000,108.000 km,Manual,Bencina
2014 Chevrolet CAPTIVA LT 2.2D AWD 6MT,11480000,71.000 km,Manual,Diesel
2018 Renault SYMBOL ZEN,8690000,70.000 km,Manual,Bencina
2016 Suzuki Swift 1.2 GLS,8100000,66.000 km,Manual,Bencina
2002 BMW M3 M3,25000000,154.000 km,Manual,Bencina
2005 Hyundai Elantra,3250000,259.531 km,Manual,Bencina
2010 Mazda 6 2.0 V Auto,15890000,71.793 km,Automática,Bencina
2013 Ford F-150 5.0 Double Cab Lariat 4WD,21980000,200.000 km,Automática,Bencina
2018 Suzuki Jimny Full equipo,14980000,74.000 km,Manual,Bencina
2018 Chevrolet N300 MAX VAN 1.2,7990000,58.233 km,Manual,Bencina
2019 Hyundai Creta,13800000,16.000 km,Manual,Bencina
2015 Citroën C-Elysee 1.6 VTi 115 Exclusive,7980000,90.000 km,Manual,Bencina
2017 Kia Morning,8450000,42.001 km,Manual,Bencina
2010 Kia Carens,6000000,98.000 km,Manual,Bencina
2011 Ford Edge 3.5 SEL AWD,12800000,80.000 km,Automática,Bencina
2019 Nissan Kicks 1.6 Manual Sense,14900000,33.800 km,Manual,Bencina
2009 Dodge Nitro,10000000,270.000 km,Automática,Diesel
2021 Subaru Evoltis 2.4T CVT Limited 4WD,39290000,10.000 km,Automática,Bencina
2004 Renault Clio 2 RT 1.6 Privilege,4000000,167 km,Manual,Bencina
2017 Ford Ranger 3.2 Manual DSL Duratorq XLT 4WD,17000000,93.000 km,Manual,Diesel
2009 Mitsubishi I New Outlander,11100000,50.000 km,Automática,Bencina
2020 Volkswagen Gol 1.6 Trendline,8490000,NA,Manual,Bencina
2018 Mazda 3 V,14500000,37.600 km,Automática,Bencina
2019 Chevrolet Suburban LT,39980000,44.000 km,Automática,Bencina
2017 Mitsubishi L200 2.4 TD Manual Work CD CR,20800000,126.000 km,Manual,Diesel
2018 Peugeot Partner 1.6 HDI L1 90HP Manual Pack AA,12380000,106.000 km,Manual,Diesel
2017 Mercedes-Benz A 200 2.1 A 200 CDI DCT Auto,22190000,60.000 km,Automática,Diesel
2012 Toyota Yaris 1.5 GLI,9800000,64.857 km,Manual,Bencina
