Nombre,Precio,kilometraje,Transmisión,Combustible
2020 Subaru Impreza 1.6 CVT Auto Sport 4WD,17300000,14.000 km,Automática,Bencina
2001 Alfa Romeo 156 V6 2500,4990000,158.000 km,Manual,Bencina
2019 Fiat 500X 1.4T Pop,13500000,43.000 km,Manual,Bencina
2016 Kia Cerato 5 1.6 SX Manual DAB AC ABS,10800000,96.000 km,Manual,Bencina
2013 Ford F-150 5.0 Double Cab XLT 4WD,18900000,124.000 km,Automática,Bencina
2012 Fiat Strada,4600000,198.000 km,Manual,Bencina
2020 Citroën C-Elysee 1.6 Manual HDI 92 Feel,12900000,33.250 km,Manual,Diesel
2006 Ford Mustang,11500000,120.000 km,Automática,Bencina
2017 Suzuki Sx4 S-Cross 1.6 GL 4WD,12900000,60.000 km,Manual,Bencina
2016 Renault Clio 2,8300000,57.000 km,Manual,Bencina
2004 Fiat Fiorino 1.7L Furgon Diesel,600000,200.000 km,Manual,Diesel
2018 Great Wall Wingle 6 2.0 Diesel Elite,13900000,136.396 km,Manual,Diesel
2018 Kia Sportage 2.0 GSL LX 4WD,18500000,35.000 km,Manual,Bencina
2020 Mazda 3 Sport,17000000,22.550 km,Manual,Bencina
2020 Volvo V40 T5 4X4 2.0 AT,22490000,31.721 km,Automática,Bencina
2012 Citroën C4 Picasso,9650000,138.000 km,Automática,Diesel
2013 Mercedes-Benz C 180 1.8 C 180 Auto Blue Efficiency,17490000,160.000 km,Automática,Bencina
2016 Hyundai TUCSON TL 6AT GL ADVANCE,16990000,NA,Automática,Bencina
2015 Toyota Corolla,9980000,70.000 km,Automática,Bencina
2000 Toyota Camry,5100000,130.000 km,Automática,Bencina
2019 Renault Captur 1.5 Manual DCI Zen,13590000,67.000 km,Manual,Diesel
2010 Mazda Cx-7,10900000,162.000 km,Automática,Bencina
2003 Toyota Avensis,4400000,180.000 km,Automática,Bencina
2007 Kia Grand Carnival,7950000,200.000 km,Automática,Diesel
2011 Hyundai Elantra HD 1.6 GLS AA,7000000,130.000 km,Manual,Bencina
2011 Peugeot 207 1.4 Compact X Line HDI,6200000,195.000 km,Manual,Diesel
2018 Baic X25 1.5 Manual Elite,8800000,49.000 km,Manual,Bencina
2018 FORD EXPLORER 2.3 Limited Ecoboost Auto,30290000,56.000 km,Automática,Bencina
2022 Maxus G10 Minibus 9+1 Pasajeros,20456100,NA,Manual,Diesel
2005 Fiat Palio FIRE 16V DH LLANTAS,2700000,117.178 km,Manual,Bencina
2014 Chevrolet Sail 1.4,5600000,79.800 km,Manual,Bencina
2012 Hyundai Santa Fe 2.4 GLS 2WD,12990000,150.840 km,Manual,Bencina
2018 Peugeot Expert 2.0 HDI 150 HP Manual Premium,18900000,113.000 km,Manual,Diesel
2017 Jeep Renegade 1.8 Manual Sport,15500000,52.500 km,Manual,Bencina
2017 Volkswagen Amarok 2.0 TDI Trendline Auto 4WD,22970000,95.000 km,Automática,Diesel
2012 Mitsubishi Lancer 1.6 R/T,6900000,210.000 km,Manual,Bencina
2016 Kia Cerato 1.6 SX Auto AC DAB,11950000,92.900 km,Automática,Bencina
2015 Citroën C-Elysee 1.6 HDI Exclusive,7000000,185.000 km,Manual,Diesel
2017 Mitsubishi L200 2.4 TD Manual Work CD CR,14990000,171.000 km,Manual,Diesel
2000 Nissan Sentra II 1.6 XE,3300000,300 km,Manual,Bencina
2008 Mercedes-Benz E 320 E 320 CDI,14500000,251.698 km,Automática,Diesel
2018 Hyundai Grand I10 1.2 Manual GLS AC 2AB,8480000,35.800 km,Manual,Bencina
2020 Land Rover Range Rover Sport 3.0 SDV6 HSE Auto 4WD,80970000,23.000 km,Automática,Diesel
2013 Nissan March,6400000,135.000 km,Manual,Bencina
2017 Mazda 3 2.5 GT SDN SR AUDIO BOSE CUERO GPS 6AT 4P,17050000,15.000 km,Automática,Bencina
2013 Toyota Rav4 2.4 Lujo,10290000,93.000 km,Manual,Bencina
2011 Porsche Panamera,42800000,59.000 km,Automática,Bencina
2011 Mercedes-Benz E 250 1.8 E 250 Turbo Coupe Elegance,16000000,120.000 km,Automática,Bencina
2016 Mazda Cx-5 2.2 Diesel Skyactiv GT Auto 4WD,14500000,85.240 km,Automática,Diesel
MG MG3 2018 3 1.5,8290000,49.400 km,Manual,Bencina
2010 Ford Explorer XLT 4X2,11500000,74.500 km,Automática,Bencina
2018 Mahindra Scorpio 4x2,13890000,67.503 km,Manual,Diesel
2012 Hyundai I30 1.6 Auto GLS AC 2AB ABS,8590000,70.500 km,Automática,Bencina
2017 Citroën C3,3500000,91.233 km,Manual,Diesel
2006 Fiat Palio WEEKEND ADVENTURE,4390000,161.250 km,Manual,Bencina
2016 Kia Rio 4 1.4 EX Manual AC DAB ABS,9500000,51.000 km,Manual,Bencina
2017 BMW X6 3.0 XDrive30D A,42000000,34.000 km,Automática,Diesel
2014 Porsche Cayenne 3.6 V6 Tiptronic 4WD,25900000,97.379 km,Automática,Bencina
2017 Volkswagen Voyage,6800000,136.000 km,Manual,Bencina
2016 Nissan Qashqai 2.0 Sense,13990000,81.000 km,Manual,Bencina
2020 Great Wall H3,12500000,19.000 km,Manual,Bencina
2011 Dodge Ram 1500,21980000,95.000 km,Automática,Gas
2011 Nissan Tiida 1.6 SE,4500000,52.000 km,Manual,Bencina
2019 Kia Cerato 1.6 SX Manual,14500000,24.847 km,Manual,Bencina
2013 Mazda 6 2.0 Skyactiv-G V,10300000,79.000 km,Manual,Bencina
2020 Peugeot 2008 1.5 BlueHDI 120 HP Auto Allure,19190000,31.037 km,Automática,Diesel
2011 BMW 116I,9600000,183.077 km,Manual,Bencina
2013 Kia Sorento 2.2 EX 7P DSL Auto Full 4WD,15500000,193.000 km,Automática,Diesel
2008 Renault Megane II 1.6 AUTHENTIQUE AA,5000000,169 km,Manual,Bencina
2005 Ford Ecosport,6000000,84.000 km,Manual,Bencina
2016 Land Rover Range Rover Sport 3.0 SDV6 HSE Auto 4WD,43900000,103.500 km,Automática,Diesel
2015 Toyota Rav4,12900000,130.000 km,Manual,Bencina
2017 Suzuki Grand Vitara 2.4 GLX Sport Auto 4WD,13800000,40.000 km,Automática,Bencina
2011 Peugeot 3008,7900000,138.000 km,Automática,Bencina
2016 SsangYong Actyon Sports 2.0D LL ABS 2AB NAS612,14200000,95.351 km,Manual,Diesel
2014 Freightliner M2 106,28000000,299.900 km,Automática,Diesel
2019 Mitsubishi L200 2.4 TD Katana CD CR,2750000,45.000 km,Manual,Diesel
2005 Kia Morning 1.1,4000000,223 km,Manual,Bencina
2012 Byd F3-R 1.5 GLXI,3600000,135.000 km,Manual,Bencina
1997 Chevrolet Tahoe,7500000,206.000 km,Automática,Bencina
2015 Suzuki Sx4 1.6 GLX Sport AC,8500000,70.000 km,Manual,Bencina
2014 Chevrolet Sonic 1.6,6190000,127.769 km,Manual,Bencina
2013 Mazda Cx-5 2.0 Skyactiv R Auto,13790000,130.297 km,Automática,Bencina
2004 Toyota 4Runner SR5 Lujo Auto,10700000,118.000 km,Automática,Bencina
2012 SsangYong Actyon Sports 2.0 4x2 Full,11000000,132.000 km,Manual,Diesel
2017 Mitsubishi L200 2.4 TD Manual Katana CD CRM 4WD,17990000,100.000 km,Manual,Diesel
1970 Chevrolet Corvette,30000000,34.560 km,Manual,Bencina
2019 Toyota Hilux 2.8D SRV Auto 4WD,30390000,85.000 km,Automática,Diesel
"2014 Mazda BT-50 DCAB DX 4X4 2,2",17690000,157.200 km,Manual,Diesel
2001 Peugeot 406,4950000,180.000 km,NA,NA
2011 Jac Rein 2.0 4X2 BE,5400000,122 km,Manual,Bencina
2005 Nissan V16 1.6 Ex Saloon Equipado,1800000,1 km,Manual,Bencina
2016 Ford F-150 3.5 Platinum Auto Ecoboost 4WD,35500000,57.000 km,Automática,Bencina
2012 Suzuki Grand Nomade 2.4 Auto GLX Sport 4WD,12499990,72.000 km,Automática,Bencina
2002 Hyundai Accent Prime Prime GL,2500000,116.000 km,Manual,Bencina
2015 BMW 420 2.0 420i A,21890000,115.000 km,Automática,Bencina
2017 Renault Symbol 1.6 Manual Zen,7500000,92.000 km,Manual,Bencina
2015 Mercedes-Benz E 350 3.5 Coupe E 350 Auto,26690000,83.000 km,Automática,Bencina
2006 Mercedes-Benz S 500,16000000,112.000 km,Automática,Bencina
2017 Chevrolet Sail 1.5,7500000,54.500 km,Manual,Bencina
