Nombre,Precio,kilometraje,Transmisión,Combustible
2019 Chevrolet Sail 1.5,8700000,36.800 km,Manual,Bencina
2013 SKODA Octavia,9200000,102.000 km,Manual,Bencina
2009 Suzuki Sx4 1.6 GLX,5400000,219.000 km,Manual,Bencina
2014 Audi A6 2.0 TFSI Multitronic,16750000,135.320 km,Automática,Bencina
2005 Fiat Uno,2200000,211.000 km,Manual,Bencina
2015 Renault Dokker,7000000,189.000 km,Manual,Bencina
2014 Peugeot Expert,11000000,500 km,Manual,Diesel
2016 Honda Civic 2.4 SI Coupe,18990000,51.000 km,Manual,Bencina
2013 Nissan Versa 1.6 Sense,5300000,1 km,Manual,Bencina
2017 Suzuki Celerio,6700000,55.000 km,Manual,Bencina
2017 Kia Grand Carnival,20000000,103.000 km,Automática,Diesel
1992 Nissan Sentra,1400000,370.000 km,Manual,Bencina
2019 BMW 118 2.0 118D A M Sport 5P,24990000,38.000 km,Automática,Diesel
2019 MINI Cooper S,26980000,11.000 km,Automática,Bencina
2014 Hyundai H-1 2.5 CRDI GL 3S Doble Puerta,12000000,200.000 km,Manual,Diesel
2012 SsangYong Actyon Sports 2.0 4x4 Full,11000000,280.000 km,Manual,Diesel
2017 Kia Morning 1.2 EX DH AB,7590000,73.000 km,Manual,Bencina
2014 Suzuki Grand Vitara,10700000,78.000 km,Automática,Bencina
2019 Suzuki Baleno 1.4 GLS,11490000,12.053 km,Manual,Bencina
2016 Audi Tt 2.0 TFSI S Tronic Coupe,27500000,65.900 km,Automática,Bencina
2014 MINI Cooper 1.6 MINI COOPER TURBO,10700000,150.000 km,Manual,Bencina
2008 Dodge Dakota Quad Cab SLT 4X4 3.7 Auto,8000000,160.000 km,Automática,Bencina
2017 Citroën Berlingo 1.6 HDI VU BVM5 AA 2AB Corto,9990000,110.000 km,Manual,Diesel
2017 Mercedes-Benz Glc 220,31980000,56.000 km,NA,NA
2013 Range Rover Evoque,22000000,100.000 km,Automática,Diesel
2018 Chevrolet Sail 1.5 LT,8580000,75.000 km,Manual,Bencina
2020 Ford F-150 3.5 Platinum Auto Ecoboost 4WD,42500000,18.500 km,Automática,Bencina
2018 Mazda 3 1.6 S Auto,14500000,13.800 km,Automática,Bencina
2013 Jeep Wrangler 2.8D Unlimited Sahara Auto 4WD,34600000,140 km,Automática,Diesel
1994 Nissan V16,4500000,246.000 km,Manual,Bencina
2016 Toyota Hilux,17700000,150.000 km,Manual,Diesel
2016 Kia Soul,11990000,150.000 km,Manual,Bencina
2015 Kia Sportage 2.0 LX AB,14890000,85.000 km,Manual,Bencina
2018 Ford EDGE AT ECOBOOST,18990000,55.000 km,Automática,Bencina
2018 MITSUBISHI L200 2.4 TD Manual Dakar CD CRT 4WD,19290000,215.000 km,Manual,Diesel
2017 Mazda Bt-50,20300000,180.000 km,Manual,Bencina
1998 Hyundai H-100 2.5 DH FURGON DIESEL,4300000,270.000 km,Manual,Diesel
2016 Nissan Qashqai,12500000,102.860 km,Manual,Bencina
2015 SsangYong Korando,10990000,68.000 km,Manual,Bencina
2018 Hyundai Tucson 2.0 GL Manual Active Nav,17390000,38.315 km,Manual,Bencina
2016 Mitsubishi Montero,16000000,130.000 km,Automática,Diesel
2014 SsangYong Actyon Sports,11000000,104.215 km,Manual,Diesel
2020 Suzuki S-PRESSO 1.0 GLX AC,8980000,960 km,Manual,Bencina
2008 BMW 325 325 CIA,11300000,168.000 km,Automática,Bencina
2015 Ford Ranger 2.5 Duratec XLT,14000000,107.750 km,Manual,Bencina
2020 Mercedes Benz SPRINTER 416 CDI 2.1,39000000,73.500 km,Manual,Diesel
2013 Chevrolet Cruze 1.8 LS,8300000,102.000 km,Manual,Bencina
2017 Mazda Cx-9,24000000,59.000 km,Automática,Bencina
KIA MORNING 2019 1.2 EX,10980000,76.000 km,Manual,Bencina
2014 Nissan X-Trail 2.5 i S 4x4,11000000,167.000 km,Manual,Bencina
2012 Mercedes-Benz Ml 350,18890000,1 km,Automática,Bencina
2008 Subaru Legacy,7200000,215.000 km,NA,NA
2019 Kia Morning,8800000,27.500 km,Manual,Bencina
2001 Suzuki Xl7,4990000,100.000 km,Automática,Bencina
2011 Peugeot 207,5400000,98.000 km,Manual,Bencina
2018 Mitsubishi L200 2.4 TD Manual Work CD CR,18800000,120.000 km,Manual,Diesel
2011 Nissan Tiida 1.6 S,6000000,129.952 km,Manual,Bencina
2017 MG Mg Gt 1.4T COM,8500000,40.000 km,Manual,Bencina
2016 Citroën Berlingo 1.6 HDI VU BVM5 AA 2AB Corto,9000000,135.000 km,Manual,Diesel
2018 Baic X35,12000000,36.400 km,Automática,Bencina
2018 Nissan Np300,19900000,126.606 km,Manual,Diesel
2008 Maserati Granturismo 4.2L V8 405 HP,35000000,12.099 km,Automática,Bencina
2006 Mercedes-Benz C 180,10000000,82.000 km,Automática,Bencina
2018 Kia SPORTAGE SPORTAGE LX 2.0 DSL MT AC DAB 4X2,19800000,87.500 km,Manual,Diesel
2014 Great Wall Voleex C50 1.5T SR,7500000,119.000 km,Manual,Bencina
