Nombre,Precio,kilometraje,Transmisión,Combustible
2014 Chery Tiggo,6490000,1 km,Manual,Bencina
2017 Volkswagen Saveiro 1.6 Manual DC,9500000,33.000 km,Manual,Bencina
2009 Chevrolet Corsa Plus 1.6 AC AB ABS,4200000,140.000 km,Manual,Bencina
2013 BMW M5 V8 4.4 TURBO 560 HP,37990000,72.400 km,Automática,Bencina
2006 Mercedes-Benz E 350,9000000,142.000 km,Automática,Bencina
1978 Chevrolet C10,22000000,10 km,Manual,Bencina
2020 Volkswagen Amarok 2.0 TDI Comfortline Auto 4WD,29350000,38.500 km,Automática,Diesel
2013 BMW X3,16990000,103 km,Automática,Bencina
2013 Mitsubishi Montero,17190000,110.000 km,Manual,Diesel
2018 Chevrolet Prisma 1.4 LT,8980000,63.000 km,Manual,Bencina
2004 Toyota Corolla Automático,3400000,170.233 km,Automática,Bencina
2015 Mercedes-Benz C 220 2.1 C 220 CDI Auto Bluetec,23490000,72.000 km,Automática,Diesel
2013 Mitsubishi Montero Sport 2.5 Diesel G2 4X4,15500000,152.252 km,Manual,Diesel
2014 Jeep Grand Cherokee 6.4 Auto SRT8 4WD,31900000,112.400 km,Automática,Bencina
2014 Ford Escape 2.0 Ecoboost SE Auto 4WD,12000000,108.000 km,Automática,Bencina
2014 Dodge Challenger,10000000,89.000 km,Automática,Bencina
2017 Mercedes-Benz C 300,33000000,36.000 km,Automática,Bencina
1988 Volkswagen Combi,6500000,73.729 km,Manual,Bencina
FORD FIESTA 2014 FIESTA,9890000,42.967 km,Manual,Bencina
2013 Mazda Cx-5 2.0 Skyactiv GT Auto 4WD,14000000,119.000 km,Automática,Bencina
2016 SsangYong Stavic,14200000,143.700 km,Manual,Diesel
2016 Hyundai I10 I10 1.2 GLS BA 2AB AC MT 5P,8890000,42.600 km,Manual,Bencina
2020 Mclaren 720 S,290000000,4.175 km,Automática,Bencina
2000 Nissan Pathfinder 3.3 WIDE FULL,5000000,280.000 km,Manual,Bencina
2013 Ford Ranger,13500000,148.000 km,Manual,Diesel
2008 Great Wall Hover 4X2 SE,5990000,242.000 km,Manual,Bencina
2018 Nissan March,7390000,39.000 km,Manual,Bencina
2019 Hyundai GRAND I10 GLS ABS AC 2AB SEDAN,9590000,26.700 km,Manual,Bencina
2020 Suzuki Dzire,6790000,1 km,Manual,Bencina
2009 Kia Morning II 1.1 LX DH,4000000,100.000 km,Manual,Bencina
2011 Chevrolet Cruze 1.8 AUTO FULL,5500000,100.000 km,Automática,Bencina
2012 Nissan Qashqai,12500000,125.913 km,Automática,Otros
2018 Hyundai Accent 1.4 RB Manual GL AC 2AB,10780000,36.000 km,Manual,Bencina
2017 Mazda 6 2.0,15480000,38.989 km,Manual,Bencina
2011 Mercedes-Benz C 180 1.8 C 180 CGI Blue Efficiency Limited,11200000,160.000 km,Automática,Bencina
2018 Hyundai Santa Fe 2.2 DM GLS CRDI Auto,22000000,112.000 km,Automática,Diesel
2018 Toyota Rav4 2.0 Manual Lujo,15900000,42.180 km,Manual,Bencina
2016 Kia Sportage Sportage LX 2.0 AUT,15000000,104.000 km,Automática,Bencina
2014 Suzuki Grand Vitara,10700000,78.000 km,Automática,Bencina
2018 Peugeot 301 1.6 HDI Allure,11900000,110.000 km,Manual,Diesel
2020 MG 3,8000000,6.241 km,Manual,Bencina
2021 Citroën Berlingo 1.6 Manual HDI 100 M,17000000,10 km,Manual,Diesel
2015 Ford EXPLORER 3.5 LIMITED AT,23990000,87.700 km,Automática,Bencina
2008 SsangYong Actyon 2.0 4x2 AUTO,7000000,173.000 km,Automática,Diesel
2014 Toyota Hilux 2.5 D SRV DC 4WD,16300000,144.000 km,Manual,Diesel
MAHINDRA XUV500 2018 XUV500 FL CRDE 2.2,16590000,81.000 km,Manual,Bencina
2014 Ford Ecosport 1.6 SE,9470000,104.000 km,Manual,Bencina
2008 Audi A3 1.6 TIPTRONIC,9000000,71.000 km,Automática,Bencina
2019 Volkswagen Voyage 1.6 Manual Trendline,8990000,32.000 km,Manual,Bencina
2010 Honda Cr-V LXS 2.4 AUT,9490000,156.000 km,Automática,Bencina
2021 Kia Rio 4 1.4 LX AC ABS,11800000,97.000 km,Manual,Bencina
2010 Audi A5 3.2 v6,14000000,120.000 km,Automática,Bencina
2013 Chevrolet Orlando,10500000,1.800.000 km,Manual,Diesel
2014 Gac Motor Elite,7000000,19.000 km,Automática,NA
2012 Ford Edge,13500000,101.000 km,Automática,Bencina
2018 Toyota C-Hr 1,11000000,90.000 km,Manual,Bencina
2005 Renault Clio Expression AA,4000000,147.567 km,Manual,Bencina
2018 Mercedes-Benz Gle 350 3.0 GLE 350 D Auto 4Matic,58000000,32.000 km,Automática,Diesel
2018 Kia Sorento 2.4 GSL EX Auto 4WD,20990000,47.000 km,Automática,Bencina
2015 Suzuki Sx4 1.6 Crossover AC,7480000,129.000 km,Manual,Bencina
2013 Peugeot 308 1.6 VTI 120 HP Active,7000000,86.000 km,Manual,Bencina
JEEP PATRIOT 2014 4X4 2.4 AT,11990000,99.009 km,Manual,Bencina
2016 Chevrolet Sail 1.5,6800000,106.284 km,Manual,Bencina
2019 Kia MORNING ex 1.2,8990000,20.255 km,Manual,Bencina
2020 Chery TIGGO 2 1.5 MT,10890000,31.905 km,Manual,Bencina
2008 Hyundai Accent MC 1.5 GLS 4P PS CRDI AC,4000000,198.000 km,Manual,Diesel
2017 Mazda 3 2.5 Skyactiv-G GT Auto A. Bose,17480000,66.000 km,Automática,Bencina
2014 BMW 520 2.0 520I A,14600000,159.800 km,Automática,Diesel
2015 Ford F-150 5.0 Double Cab Lariat 4WD,25950000,65.834 km,Automática,Bencina
2009 Mercedes-Benz C 63 Amg C 63 AMG,21980000,86.100 km,Automática,Bencina
2010 Kia SORENTO 2.4 EX GSL MT 5P,9990000,185.000 km,Manual,Bencina
2015 Suzuki Swift 1.2 GLS,7850000,116.000 km,Manual,Bencina
2003 Suzuki Baleno,3500000,224.000 km,Manual,Bencina
2018 Chevrolet N300 Max 1.2 Van,6800000,22.000 km,Manual,Bencina
PEUGEOT TRAVELLER 2018 BUSINESS L3 9 ASIENTOS,20450000,47.000 km,Manual,Diesel
2014 SsangYong Actyon Sports 2.0D LL ABS 2AB Semi Full,10990000,135.000 km,Manual,Diesel
2013 Mahindra Scorpio,9000000,120.000 km,Manual,Diesel
2011 Jac 137 Sport 1.3 SE,3900000,120.000 km,Manual,Bencina
2009 Kia Rio,5800000,195.000 km,Manual,Bencina
2012 Mitsubishi Montero,16500000,115.000 km,Automática,Bencina
2016 Ford Mustang 5.0 GT,28000000,70.000 km,Manual,Bencina
2017 Mercedes-Benz C 200,24190000,29.500 km,Manual,Bencina
2007 Ford Shelby Gt,36900000,54.000 km,Manual,Bencina
2015 Honda Civic 1.8 EX Auto,12750000,101.000 km,Automática,Bencina
2015 BMW 316,16500000,94.100 km,Automática,Bencina
2014 Hyundai I30 1.6 GLS GD 2AB,10190000,70.000 km,Manual,Bencina
2012 Hyundai Veracruz 3.8 GLS,13600000,87.500 km,Automática,Bencina
2013 Chevrolet Colorado 3.7 Z71 Auto 4x4,10990000,255.000 km,Automática,Bencina
"2018 Chevrolet Spin AUTOMATICO FULL EQUIPO LLANTAS, AIRE",11590000,60.000 km,Automática,Bencina
2016 Ford Fusion 2.5 SE Powershift,15180000,59.300 km,Automática,Bencina
2003 Chevrolet Corsa 1.6 PWR DH AC,2900000,198.000 km,Manual,Bencina
2018 Mitsubishi Outlander Outlander,16200000,32.000 km,Automática,Bencina
1999 Kia Pop,2100000,225.500 km,Manual,Bencina
2006 Chevrolet S10,8000000,145.829 km,Manual,Bencina
2015 Mercedes-Benz Cla 200,18990000,73.900 km,Automática,Bencina
2018 Nissan X-Trail 2.5 CVT AUTO SENSE 7 AS,18390000,59.300 km,Automática,Bencina
2017 Baic Cargo Van,4500000,60.000 km,Manual,Bencina
2006 Chrysler Caravan,5700000,146.000 km,Automática,Bencina
2018 Suzuki Celerio,8200000,46.000 km,Manual,Bencina
TOYOTA RAV4 2016 RAV4 LTD 4X4 2.5 AUT,21790000,129.621 km,Automática,Bencina
