Nombre,Precio,kilometraje,Transmisión,Combustible
2007 Renault Mégane,3690000,90.200 km,Manual,Bencina
2018 Mercedes-Benz Glc 43 Amg 3.0 AUT,47900000,39.700 km,Automática,Bencina
2012 Mercedes-Benz E 63 Amg,33890000,80.000 km,Automática,Bencina
2012 Hyundai Elantra 1.6 MD GLS AC 2AB,8000000,40.500 km,Manual,Bencina
2017 Nissan QASHQAI EXCLUSVE CVT,17980000,50.600 km,Automática,Bencina
2018 Jeep Grand Cherokee 3.6 Limited 4WD Auto,32990000,28.100 km,Automática,Bencina
2018 Porsche Cayenne,59990000,34.000 km,Automática,Híbrido
2017 Hyundai Porter DOBLE CABINA CAJA 6TA,18490000,138.000 km,Manual,Diesel
2017 Peugeot 2008 1.2 Puretech 110 HP Auto Allure Pack,13900000,57.000 km,Automática,Bencina
2018 Mitsubishi Montero,22500000,75.000 km,Manual,Diesel
2017 Suzuki Swift 1.6 VVT Manual Sport,10000000,75.000 km,Manual,Bencina
2020 Chevrolet D-Max 2.5 DC,19990000,40.000 km,Manual,Diesel
2018 CHEVROLET SAIL 1.5,10490000,45.400 km,Manual,Bencina
2018 Citroën Jumpy 2.0 BlueHDI 150 XL,20900000,41.700 km,Manual,Diesel
2013 Suzuki Alto 800 GL2,4000000,91.000 km,Manual,Bencina
2014 Kia Rio 3,7200000,105.000 km,Manual,Bencina
2020 Porsche Macan 2.0,49900000,3.500 km,Automática,Bencina
2011 Jeep Grand Cherokee,14300000,197.000 km,Automática,Bencina
2012 Hyundai Veloster 1.6 GLS,9000000,140.000 km,Manual,Bencina
2018 Land Rover Range Rover Sport 3.0 V6 Supercharged SE Auto 4WD,58970000,45.000 km,Automática,Bencina
2017 Mahindra Pik-Up,8300000,34.500 km,Manual,Diesel
SUZUKI CELERIO 2016 CELERIO GA HB 1.0,7790000,70.299 km,Manual,Bencina
2021 Subaru Evoltis 2.4T CVT Limited 4WD,42900000,2.400 km,Automática,Bencina
2016 SsangYong Actyon Sports,16590000,197.700 km,Manual,Diesel
2015 Mitsubishi L200 D/C 4X2 TD Katana CR,15100000,124.000 km,Manual,Diesel
2018 Ford Focus,12190000,49.000 km,Automática,Bencina
2015 Mazda 6 2.0 Skyactiv-G V Auto,13150000,113.500 km,Automática,Bencina
2015 Jeep Grand Cherokee SRT SRT8 4X4 V8 6.4 SOLO 66.000 KM,33980000,66.000 km,Automática,Bencina
2013 Suzuki Grand Vitara,9700000,122.000 km,Automática,Bencina
2015 Peugeot 2008,11980000,94.000 km,Automática,Diesel
2019 Nissan NP300 2.3 SE DIESEL 4WD DOB. CAB. MT,25490000,31.300 km,Manual,Diesel
2019 Ford Escape 2.5 S Auto,18990000,1 km,Automática,Bencina
2020 Renault Symbol 1.6 Manual Zen,10890000,14.932 km,Manual,Bencina
2014 Suzuki Alto 0.8 800 DLX AC,5150000,95.550 km,Manual,Bencina
2013 Hyundai Accent 1.6 Diesel RB GL AB AC ABS,7400000,150.000 km,Manual,Diesel
2017 Chevrolet Prisma 1.4 LTZ,8800000,28.000 km,Manual,Bencina
2014 Kia Cerato 5 1.6 SX Manual DAB AC ABS,10200000,74.000 km,Manual,Bencina
2003 Volkswagen Bora SportLine,9200000,250.000 km,Manual,Bencina
2013 Jac J2,4490000,67.000 km,Manual,Bencina
2012 Honda Fit 1.3 LX Auto,7900000,109.085 km,Automática,Bencina
2016 Mercedes-Benz A 200 1.6 A 200 DCT,18000000,66.000 km,Automática,Bencina
2011 Volkswagen Amarok 2.0 TDI Power Plus PE 4X2,11500000,268.000 km,Manual,Diesel
2016 Dodge Journey 2.4 Auto SE,15390000,90.000 km,Automática,Bencina
2021 Kia Rio 5 1.4 Manual EX AC CI,9890000,7.500 km,Manual,Bencina
2013 Mitsubishi Montero Sport 2.5 Diesel G2 4X4,15500000,152.252 km,Manual,Diesel
2020 Foton Midi 1.5 Plus Cargo,8150000,6.500 km,Manual,Bencina
2014 Volvo V40 T4 / R DESIGN,14990000,86.000 km,Automática,Bencina
