Nombre,Precio,kilometraje,Transmisión,Combustible
2017 Chery Tiggo 2 1.5 GLX,9490000,38.000 km,Manual,Bencina
2006 Toyota Yaris Sport,4400000,227.000 km,Manual,Bencina
2007 Audi A6 Allroad Quattro,9800000,180.000 km,Automática,Bencina
2014 Mahindra Xuv500,11500000,187.000 km,Manual,Diesel
2019 Hyundai Grand I10 1.2 Manual GLS AC 2AB ABS PE,8990000,16.000 km,Manual,Bencina
2016 Chevrolet Aveo III,7500000,52.000 km,Manual,Bencina
2014 Nissan Navara 2.5 DSL LE Auto 4WD,16690000,166.799 km,Automática,Diesel
2010 Chevrolet Spark 0.8 DH,3100000,154.630 km,Manual,Bencina
2016 Jac S3 1.5 Luxury,7500000,53.000 km,Manual,Bencina
2015 Chevrolet Traverse 3.6 1LT Auto,18990000,83.500 km,Automática,Bencina
2014 Citroën C3 Picasso,8990000,181.000 km,Manual,Diesel
2019 Porsche Cayman,54990000,23.500 km,Automática,Bencina
2012 Hyundai Santa Fe,10490000,167.000 km,Automática,Bencina
2019 Kia RIO 4 LX 1.4,10890000,62.167 km,Manual,Bencina
2014 FORD FOCUS 2.0 SE,9960000,80.977 km,Automática,Bencina
2014 Ford Explorer 3.5 XLT Auto,16900000,140.000 km,Automática,Bencina
2017 Nissan Juke 1.6 Turbo Exclusive,13890000,32.500 km,Manual,Bencina
2014 Mazda 6 2.0 Skyactiv-G V Auto,12600000,126.000 km,Automática,Bencina
2016 Mercedes-Benz Cls 400,37580000,37.000 km,Automática,Bencina
2012 BMW M3,40000000,67.000 km,Automática,Bencina
2019 Chevrolet Silverado LTZ Z71,32990000,91.800 km,Automática,Bencina
2018 Suzuki Baleno 1.4 GLS,10790000,58.000 km,Manual,Bencina
2017 MINI F55,13000000,92.000 km,Manual,Bencina
2015 Kia Cerato 1.6 EX Manual AC DAB,13990000,280.000 km,Manual,Bencina
2020 Zna Rich,11990000,60.000 km,Manual,Diesel
1998 Subaru Forester,4100000,300.000 km,Manual,Bencina
2017 Maxus V80,14000000,73.407 km,Manual,Diesel
2020 Suzuki Alto 0.8 800 GLX,6800000,9.000 km,Manual,Bencina
2013 Mazda 3 Sport,8500000,188.177 km,Automática,Bencina
2006 Nissan Murano,7500000,224.000 km,Automática,Bencina
2020 BMW 118 1.5 118i A Dynamic 5P,23500000,70.000 km,Automática,Bencina
2013 Volkswagen Gol 1.6 Power AA,6990000,108.000 km,Manual,Bencina
2018 Mercedes-Benz Gla 200,25500000,70.000 km,Automática,Diesel
2016 Mercedes Benz A 45 AMG AMG,31990000,36.500 km,Automática,Bencina
2012 Nissan Terrano 2.5TD DXS CD 4X2 2AB ABS,9180000,180.631 km,Manual,Diesel
2019 Baic X25 CONSULTA POR FINANCIAMIENTO,8990000,1 km,Manual,Bencina
2013 Subaru Forester 2.0 MT,10990000,86.000 km,Manual,Bencina
2017 Honda Cr-V 2.4 EXL Auto 4WD,19500000,40.000 km,Automática,Bencina
2017 Toyota Hilux 2.4D DX,17290000,70 km,Manual,Diesel
2018 Mercedes-Benz Gla 220,28500000,49.250 km,Automática,Diesel
2011 Hyundai I30 1.6 Auto GLS AC 2AB,8150000,95.000 km,Automática,Bencina
2008 Peugeot 407 1.6 HDI SR,5500000,256.000 km,Manual,Diesel
2018 Chevrolet Captiva 2.4 Auto LS,15500000,13.800 km,Automática,Bencina
2019 Kia Morning 1.2 EX ABS,8990000,55.000 km,Manual,Bencina
2015 Ford F-150 5.0 Double Cab Lariat Luxury 4WD,25850000,220.000 km,Automática,Bencina
2002 Hyundai Grace 2.5 DLX TD A/A Minibus 12 PAS,5590000,164.830 km,Manual,Diesel
2014 Jeep Patriot,12300000,141.000 km,Automática,Bencina
2021 Kyc Gran Mamut,8790000,NA,Manual,Bencina
2020 Peugeot 308,18390000,31.000 km,Automática,Diesel
2019 Suzuki Alto 0.8 800 Manual DLX AC 2AB,6200000,68.000 km,Manual,Bencina
2020 Nissan Nissan Np300 Navara 2.3D DC SE 4WD,23990000,49.000 km,Manual,Diesel
2008 Volvo S40,7500000,150.000 km,Automática,Bencina
2020 Chevrolet Captiva,20000000,14.000 km,Manual,Bencina
2018 Great Wall Wingle 5 4x2,11000000,60.749 km,Manual,Diesel
2019 Mitsubishi L200 2.4 KATANA CR 4X2,24190000,53.000 km,Manual,Diesel
2014 Renault Symbol 1.6 Dynamique,6200000,150.880 km,Manual,Bencina
2017 Mazda 3 1.6 S,11900000,40.000 km,Manual,Bencina
2018 Nissan X-Trail 2.5 CVT Auto Exclusive 4WD,19400000,56.800 km,Automática,Bencina
2021 Ford Explorer 2.3 Limited Ecoboost Auto 4WD,40000000,9.000 km,Automática,Bencina
2019 Citroën C3 Aircross,13900000,30.500 km,Manual,Diesel
2019 Peugeot 3008 1.6 THP 165 Auto GT Line,24500000,38.000 km,Automática,Bencina
2019 Chevrolet Tracker 1.8 LS,15200000,22.057 km,Manual,Bencina
2007 Suzuki Grand Vitara,6350000,169.500 km,Manual,Bencina
2014 Audi Q3 2.0 TFSI S Tronic Quattro,17000000,95.000 km,Automática,Bencina
2019 Nissan Qashqai,15500000,29.000 km,Manual,Bencina
2019 MG Mg3 1.5 STD On Beat,7900000,43.500 km,Manual,Bencina
2013 Volvo V40 Cross Country 2.0 D4 Cross Country Auto,14490000,96.000 km,Automática,Diesel
2017 Subaru Impreza 2.0i CVT Limited 4WD,17990000,5.000 km,Automática,Bencina
2015 Volkswagen New Beetle,13000000,80.000 km,Manual,Bencina
2015 Mazda 2 1.5 V Auto,8900000,126.100 km,Automática,Bencina
2019 Kia Sportage 2.0 GSL Auto LX,18700000,38.880 km,Automática,Bencina
2014 Renault Megane III,7600000,110.000 km,Manual,Bencina
2004 Audi A4 1.8T Multitronic,5900000,158.802 km,Automática,Bencina
2010 Kia Cerato 1.6 SX Manual DH AC DAB ABS,7500000,166.000 km,Manual,Bencina
2012 Chevrolet Montana Sport,7200000,181.000 km,Manual,Bencina
2019 Chery Fulwin2 1.5 GLX HB,7000000,28.000 km,Manual,Bencina
2014 Jeep Grand Cherokee 3.6 Limited 4WD Auto,21500000,90.000 km,Automática,Bencina
2012 Volvo C30 2.0 R-Design,11100000,126.000 km,Manual,Bencina
2018 SKODA Fabia 1.2 Manual TSI Ambiente,11990000,66.351 km,Manual,Bencina
2017 Dfsk Cargo Van 1.3cc RECIBO VEHICULO,6850000,68.000 km,Manual,Bencina
2010 Land Rover Freelander 2,10500000,140.000 km,Automática,Bencina
2017 Ford Focus 2.0 SE,10790000,114.000 km,Manual,Bencina
2018 Kia SPORTAGE SPORTAGE LX 2.0 DSL MT AC DAB 4X2,19800000,87.500 km,Manual,Diesel
2016 BMW 420 gran coupe,19980000,120.000 km,Automática,Bencina
2007 Hyundai H-1 MINIBUS H-1 SV ESCOLAR,6800000,280.000 km,Manual,Diesel
