Nombre,Precio,kilometraje,Transmisión,Combustible
2018 Toyota Rav4,16750000,11.700 km,Manual,Bencina
2014 Ford F-150 3.7 Regular Cab XLT 4WD,17000000,67.000 km,Automática,Bencina
2017 BMW 318 1.5 318i A,19900000,54 km,Automática,Bencina
2014 Ford Ecosport 1.6 Titanium,8990000,77.771 km,Manual,Bencina
2021 Mitsubishi L200 2.4 TD Katana CD CRT 4WD,26000000,25.000 km,Manual,Diesel
2018 Kia Morning MT 1.2 ABS AC,8290000,49.100 km,Manual,Bencina
2017 Ssangyong ACTYON SPORTS 2.2D 6AS611,16290000,97.000 km,Manual,Diesel
2019 Renault Clio 1.2 Manual Expression,9990000,39.899 km,Manual,Bencina
1998 Suzuki Baleno,3000000,200.000 km,Automática,Bencina
2011 BMW 320,11000000,145.000 km,Automática,Bencina
2021 MG Mg3 1.5 STD,8500000,17.000 km,Manual,Bencina
2018 Mitsubishi Outlander 2.0,16990000,34.538 km,Manual,Bencina
2017 Kia Morning,9200000,32.000 km,Manual,Bencina
2016 Ford Focus 1.6 SE Power Shift,11200000,122.000 km,Automática,Bencina
2013 Suzuki Swift,8500000,82.000 km,Automática,Bencina
2016 Subaru Outback 2.5I CVT Limited 4WD,23700000,41.000 km,Automática,Bencina
2014 Chevrolet Tracker 1.8 LT Auto 4WD,10000000,112.000 km,Automática,Bencina
2010 Kia Frontier II,10000000,200.000 km,Manual,Diesel
2016 Kia Sorento Gsl Ex 2.4,15950000,98.000 km,Manual,Bencina
2008 Peugeot 307 X-LINE 1.6 HDI 90 HP,4400000,307.000 km,Manual,Diesel
2017 Fiat Uno 1.4 Manual Evo Way AC,7990000,32.600 km,Manual,Bencina
2016 Ford RANGER XLT 2.5,16990000,78.000 km,Manual,Bencina
2014 Nissan Juke,11400000,90.000 km,Automática,Bencina
2013 Mercedes-Benz E 200 1.8 E 200 CGI BlueEfficiency,18900000,54.700 km,Automática,Bencina
2008 Chevrolet Corsa 1.6 NB DH,3800000,182.350 km,Manual,Bencina
2015 Opel Astra 1.6 Turbo Enjoy,9300000,74.000 km,Manual,Bencina
2011 Hyundai Getz FL 1.4 GL 2AB AA,4700000,98.000 km,Manual,Bencina
2011 BMW X3 3.0 XDrive35i Auto,14750000,118.000 km,Automática,Bencina
2019 Chevrolet Prisma 1.4 LTZ,9250000,53.000 km,Manual,Bencina
2018 BMW 118 2.0 118D A M Sport 5P,21980000,49.000 km,Automática,Diesel
2010 Fiat Uno Cargo 1.3,3290000,313.400 km,Manual,Bencina
2015 Toyota Rav4,13990000,132.200 km,Manual,Bencina
2017 Toyota Corolla 1.8 GL,12300000,104.000 km,Manual,Bencina
2018 Mazda 2 1.5 Manual V Skyactive,12480000,32.000 km,Manual,Bencina
2001 Chevrolet Trooper,10000000,200.000 km,Automática,Bencina
KIA SPORTAGE 2017 2.0 LX DIESEL 2WD AC 6MT 5P,19680000,68.000 km,Manual,Diesel
2013 Byd G3 1.5 GLXI,5200000,60.000 km,Manual,Bencina
2018 Nissan Versa 1.6 Sense Auto,11000000,36.123 km,Automática,Bencina
2017 Mercedes-Benz C 200,29500000,48.000 km,Automática,Bencina
2013 Citroën C4 1.6 120 HP Seduction SE,8690000,76.580 km,Manual,Bencina
2006 BMW 525,6000000,200.000 km,Automática,Bencina
2013 Mercedes-Benz C 180 1.8 C CGI Blue Efficiency,13500000,155.500 km,Automática,Bencina
2018 BMW M4 Coupe LCI,56900000,31.026 km,Automática,Bencina
2016 Suzuki Swift 1.2 GLX,8200000,94.000 km,Manual,Bencina
2012 Citroën C3 1.4 Seduction Plus,7200000,88.900 km,Manual,Bencina
HYUNDAI GRAND I10 2020 GRAND I10 BA GLS 1.2,9090000,46.824 km,Manual,Bencina
