Nombre,Precio,kilometraje,Transmisión,Combustible
2017 Peugeot 2008 1.6 BlueHDI 100 HP Manual Active Pack,12600000,112.500 km,Manual,Diesel
2012 Toyota Corolla 1.6 GLI,7990000,90.000 km,Manual,Bencina
2014 Chevrolet Spark Gt,5750000,150.700 km,Manual,Bencina
CHEVROLET SAIL 2016 SAIL NB 1.5L,7990000,115.454 km,Manual,Bencina
2018 BMW 118 1.5 LCI AT ,21990000,20.150 km,Automática,Bencina
2004 Chevrolet Aveo 1.4 Ls 16v,3900000,143.000 km,Manual,Bencina
2012 Subaru Forester 2.0 5D AWD X,12000000,99.000 km,Manual,Bencina
2014 Hyundai H-1 2.5 CRDI GLS MB 9P,13000000,410.000 km,Manual,Diesel
2016 Volvo V40 VOLVO V40 MT 2.0 COMFORT,13690000,65.500 km,Manual,Bencina
2022 MAXUS T60 2.8 DX 4x4 DC PRECIO INCLUYE IVA,17838100,1 km,Manual,Diesel
2021 Ford Bronco Sport 2.0 Wildtrak Auto 4WD,32900000,8.800 km,Automática,Bencina
2021 Nissan X-Trail 2.5 CVT Auto Advance,22490000,11.290 km,Automática,Bencina
2019 Ford Explorer 2.3 Limited Ecoboost Auto,31500000,22.871 km,Automática,Bencina
2015 Mazda 3 1.6 S,12990000,120.000 km,Manual,Bencina
2019 Renault Oroch 1.6 Manual Zen,13990000,17.000 km,Manual,Bencina
2018 Faw V80,6000000,43.000 km,Manual,Bencina
2019 Citroën C3,14600000,75.000 km,Manual,Diesel
2009 Chevrolet Vivant,5800000,178.000 km,Manual,Bencina
2013 BMW 116I,12590000,89.000 km,Manual,Bencina
2015 Toyota Rav4 2.0 Lujo,14500000,74.950.000 km,Manual,Bencina
2008 Honda Cr-V 2.4 LX 4X2 AUTO,7900000,169.000 km,Automática,Bencina
2020 Jaguar F-Type 3.0 P340 Coupe Auto,52000000,7.000 km,Automática,Bencina
2012 SsangYong Actyon Sports 2.0D LL ABS 2AB 4WD,10750000,169.000 km,Manual,Diesel
2016 Kia Sportage 2.0 LX AC DAB,15950000,83.000 km,Manual,Bencina
2019 Fiat 500X 1.4T Pop,11990000,53.000 km,Manual,Bencina
2009 Chevrolet Colorado 2.9 Z85 AUTO 4x2,9000000,159 km,Automática,Bencina
2013 Hyundai Accent,7000000,88.000 km,Manual,Bencina
2016 Ford F-150 3.5 Platinum Auto Ecoboost 4WD,31000000,120.000 km,Automática,Bencina
2019 MINI F56,14990000,11.000 km,Automática,Bencina
2021 Toyota Hilux 2.7 SR,27990000,2.000 km,Manual,Bencina
2016 Honda Civic 1.8 EX Auto,14750000,59.000 km,Automática,Bencina
2015 Toyota Yaris Sport,8500000,64.000 km,Manual,Bencina
2013 Citroën C3 Picasso,7950000,118.400 km,Manual,Bencina
2004 Mercedes-Benz Sprinter 313,7800000,1.111 km,Manual,Diesel
2015 MINI F56,13500000,80.000 km,Manual,Bencina
2016 Mercedes-Benz A 200,19500000,51.000 km,Automática,Diesel
2017 Maxus V80 2.5 Cargo Largo,16800000,128.649 km,Manual,Diesel
2011 Suzuki Kizashi Limited,8500000,176.000 km,Automática,Bencina
2020 Hyundai H350 Solati,36890000,5.080 km,Manual,Diesel
2003 Jeep Cherokee,500000,100.000 km,Automática,Bencina
1999 Ford Explorer,2500000,100.000 km,Automática,Bencina
2015 Toyota Auris 1.6 LEI CVT,13500000,80.000 km,Automática,Bencina
2014 Chevrolet Traverse 3.6 1LT Auto,15990000,72.000 km,Automática,Bencina
2016 Volkswagen SAVEIRO Saveiro D/C GP ben,11100000,123.150 km,Manual,Bencina
2018 Toyota Rav4 2.0 Manual Lujo,17790000,42.000 km,Manual,Bencina
2020 Ford Ecosport 1.5 Manual Freestyle,15000000,22.000 km,Manual,Bencina
2010 Ford Ranger XLT 4X4 2.5L,9800000,304.000 km,Manual,Diesel
2013 Subaru Xv,12300000,130.000 km,Automática,Bencina
2017 Nissan Qashqai,15490000,72.300 km,Manual,Bencina
2013 Mazda 2,5800000,199.000 km,NA,NA
1998 Daewoo Lanos,2400000,168.000 km,Manual,Bencina
2020 Suzuki Dzire,7000000,24.000 km,Manual,Bencina
2013 Suzuki Alto 0.8 800 GL,4190000,74.000 km,Manual,Bencina
2014 SsangYong Actyon Sports,12450000,137.000 km,Manual,Diesel
2017 Hyundai GRAND I10 MT,7590000,NA,Manual,Bencina
2018 Toyota Auris 1.6 Manual LEI,14250000,20.204 km,Manual,Bencina
2017 Kia Cerato,6800000,20.857 km,Automática,Bencina
2018 Volkswagen Amarok 2.0 TDI Highline Auto 4WD,28980000,52.000 km,Automática,Diesel
2015 Toyota Yaris Sport,9000000,160.000 km,Manual,Bencina
2017 Chevrolet SPARK GT 1.2,6990000,NA,Manual,Bencina
2016 Hyundai Accent 1.6 RB GL Full,8690000,107.000 km,Manual,Bencina
2020 Ford Explorer,28980000,4.000 km,Automática,Bencina
2017 Nissan Kicks 1.6 Manual Advance,12990000,67.000 km,Manual,Bencina
2018 BMW X1 2.0 SDrive18i A Luxury,25490000,38.000 km,Automática,Diesel
2016 Subaru Outback 2.5I CVT Limited 4WD,20950000,24.500 km,Automática,Bencina
2018 Mazda 6 2.0 Manual Skyactiv-G V,14500000,90.000 km,Manual,Bencina
2019 Kia Rio 4 1.4 LX,11500000,46.000 km,Manual,Bencina
2010 Chevrolet Silverado,16000000,197.000 km,Automática,Bencina
2015 Peugeot 508 2.0 HDI Auto Allure,12490000,193.000 km,Automática,Diesel
2018 Chevrolet Sail 1.5 LS,8490000,70.000 km,Manual,Bencina
2014 Nissan Versa,6800000,77.000 km,Manual,Bencina
2013 Mitsubishi Montero,15300000,260.000 km,Manual,Diesel
2020 Nissan Versa 1.6 Manual Sense,11290000,59.000 km,Manual,Bencina
2019 Ssangyong KORANDO 4x2 GAS MT,13190000,41.582 km,Manual,Gas
2008 BMW X5 4.8 AUTO,14990000,160.000 km,Automática,Bencina
2013 Nissan Qashqai 1.6 4x2,9300000,120.000 km,Manual,Bencina
2018 Changan Md201 1.2 Pick Up AC,6500000,130.000 km,Manual,Bencina
2017 Suzuki Ciaz 1.4 Manual GL,9500000,50.000 km,Manual,Bencina
2018 Kia Rio 4 1.4 EX Full,9990000,50.000 km,Manual,Bencina
2017 Nissan X-TRAIL 2.5 AUT,16990000,67.070 km,Automática,Bencina
2018 Mercedes-Benz Cla 220,28900000,14.000 km,Automática,Diesel
