Nombre,Precio,kilometraje,Transmisión,Combustible
2018 Mitsubishi L200 2.4 TD Manual Work CD CR WF,17300000,128.000 km,Manual,Diesel
1995 Ford Contour,350000,200.000 km,Automática,Bencina
2017 Renault Dokker 1.6 MPI Manual AC 2AB ESP,10190000,61.000 km,Manual,Bencina
2011 Ford Fiesta SES,6200000,112.130 km,Manual,Bencina
2011 Peugeot 207 1.6 HDI Premium One,6850000,179.000 km,Manual,Diesel
2012 Dodge Ram 1500 HEMI 5.7 4X4,19990000,157.000 km,Automática,Bencina
2010 Subaru Forester 2.0 5D Auto AWD XS,9190000,215.000 km,Automática,Bencina
2019 Toyota Hilux 2.4D Manual DX 4WD,19200000,78.900 km,Manual,Diesel
2019 Chevrolet CAVALIER 1.5L LS MT,9990000,42.000 km,Manual,Bencina
2005 Chevrolet Aveo 1.4 Ls 16v,4200000,110.220 km,Manual,Bencina
2017 Mazda Cx-5 2.5 Skyactiv GT Auto 4WD,18900000,77.000 km,Automática,Bencina
2016 Subaru Forester,15500000,82.000 km,Automática,Bencina
2018 Kia Rio 5 1.4 Manual EX Full,10000000,48.000 km,Manual,Bencina
2018 Chevrolet N300 Max 1.2 Van AC DH,7990000,35.000 km,Manual,Bencina
2017 Brilliance V3,8000000,42.314 km,Manual,Bencina
2020 Chery Fulwin2 1.5 GLX HB,9000000,13.250 km,Manual,Bencina
2017 CHEVROLET SILVERADO 5.3 Auto LTZ DC 4WD,35990000,78.000 km,Automática,Bencina
2017 Hyundai Accent 1.4 RB GL 2AB,8500000,52.000 km,Manual,Bencina
2017 Mercedes-Benz Gla 220 2.1 GLA 220 CDI 4Matic DCT Auto,25990000,86.922 km,Automática,Diesel
2020 Audi A3 1.4 35 TFSI Stronic Auto,21500000,13.000 km,Automática,Bencina
2017 Nissan Versa 1.6 Manual Sense,8790000,72.000 km,Manual,Bencina
2021 Subaru Wrx 2.0 Manual 4WD,28700000,2.900 km,Manual,Bencina
1981 Volkswagen Combi,4990000,100 km,Manual,Bencina
2013 Subaru Xv 2.0i CVT Dynamic 4WD,12000000,150.000 km,Automática,Bencina
2010 BMW 318 318iA,9500000,160.000 km,Automática,Bencina
2017 Kia SPORTAGE MT,16390000,46.166 km,Manual,Bencina
2006 BMW X5,7000000,190 km,Automática,Bencina
TOYOTA HILUX 2016 2.4 SR 4X2,16500000,140.000 km,Manual,Diesel
2015 Mercedes-Benz Ml 350 3.0 ML 350 Bluetec 4Matic,28900000,85.000 km,Automática,Diesel
2012 Honda Ridgeline 3.5 Auto RTL 4WD,14500000,194.000 km,Automática,Bencina
2009 Mitsubishi L300 2.0 FURGON GASOLINA,6800000,112.000 km,Manual,Bencina
2009 Volkswagen Bora Trendline,5900000,102.000 km,Manual,Bencina
2005 Kia Carnival 2.5 LS AC,6400000,195.921 km,Manual,Bencina
2018 Mazda Cx-3,16500000,52.000 km,Automática,Bencina
2014 Suzuki Grand Vitara,9490000,170.000 km,Manual,Bencina
2014 Chevrolet Sail 1.4,5990000,120.000 km,Manual,Bencina
2013 Nissan March 1.6 Auto Advance,8190000,61.000 km,Automática,Bencina
2018 Kia Sportage 2.0 GSL LX,18990000,26.000 km,Manual,Bencina
2012 Renault Megane III,6980000,98.800 km,Manual,Bencina
2022 Changan Md201 201,7490000,NA,Manual,Bencina
2011 Peugeot Partner Origin,5000000,237.000 km,Manual,Diesel
2015 Peugeot 3008,14500000,99.000 km,Manual,Diesel
2018 Hyundai Tucson,16000000,90.000 km,Manual,Bencina
2007 Chevrolet Vivant,4800000,228.000 km,Manual,Bencina
2015 Chevrolet Suburban 5.3 4x4,34990000,74.600 km,Automática,Bencina
2015 Dodge Ram 2500,22900000,130.000 km,Automática,Diesel
2015 Chevrolet Tracker 1.8 LT,10490000,79.000 km,Manual,Bencina
2014 Renault Fluence 2.0 Authentique,6500000,152.000 km,Manual,Bencina
2017 Chevrolet D-Max 2.5 DC 4WD,15200000,180.000 km,Manual,Diesel
2016 Audi A3 1.4 TFSI S Line,16999000,58.000 km,Manual,Bencina
2012 Ford Ranger Heritage Limited,10200000,123.047 km,Manual,Bencina
2016 Ford F-150 3.5 Platinum Auto Ecoboost 4WD,29000000,100.000 km,Automática,Bencina
2010 Hyundai Tucson 2.0 GL 2WD AA 2AB,8700000,118.000 km,Manual,Bencina
2011 Toyota Tundra,18000000,163.000 km,Automática,Bencina
2016 Hyundai New Tucson,11300000,160.000 km,Manual,Bencina
2010 Samsung Sm3 SE 1.6,4900000,130 km,Manual,Bencina
2016 Opel Insignia 2.0 Turbo Ecotec Cosmo Auto,16500000,35.318 km,Automática,Bencina
2011 Porsche Boxster 2.9 coupe PDK,24900000,51.000 km,Automática,Bencina
