Nombre,Precio,kilometraje,Transmisión,Combustible
2014 Hyundai I10,6190000,43.650 km,Manual,Bencina
2014 Nissan Pathfinder,17000000,77.600 km,Automática,Bencina
2016 Hyundai Accent CONSULTA POR FINANCIAMIENTO,9990000,1 km,Manual,Bencina
2005 SsangYong Stavic,6500000,190.500 km,Automática,Diesel
2012 Ford Fiesta 1.6 SE,6990000,134.000 km,Manual,Bencina
2022 Chevrolet Silverado 5.3 Auto LT Trail Boss DC 4WD,38990000,100 km,Automática,Bencina
2018 RAM. RAM 1500 3.6 1500 SLT Quad Cab Auto 4WD,29990000,88.290 km,Automática,Bencina
2014 Toyota Rav4 2.5 Lujo,13990000,116.000 km,Manual,Bencina
2012 BMW 316,12500000,115.000 km,Automática,Bencina
2008 Jeep Compass,7750000,198.400 km,Automática,Bencina
2018 BMW 118 1.5 118i A Millennial 5P,20490000,38.000 km,Automática,Bencina
2015 Renault Master 2.3 16V DCI,13000000,300.000 km,Manual,Diesel
2005 Nissan Primera 2.0 Visia,4500000,142.000 km,Automática,Bencina
2018 Ford EDGE 2.0 SE AUT 4x2,19490000,90.242 km,Automática,Bencina
2014 Kia Rio 4 1.4 EX Manual AC DAB ABS,7690000,97.000 km,Manual,Bencina
2014 Hyundai Porter Hr 2.5 HR A2 STD TCI Chassis DA ELWB,16490000,136.000 km,Manual,Diesel
2018 Peugeot 301 1.6 HDI Allure,11890000,74.000 km,Manual,Diesel
2014 Suzuki Grand Nomade 2.4 GLX Sport,11480000,70.000 km,Manual,Bencina
2021 BMW 118 1.5 118i A Sport 5P,27900000,870 km,Automática,Bencina
2015 Opel Corsa 1.4 Enjoy,8100000,99.600 km,Manual,Bencina
2012 Mercedes-Benz E 350 3.5 E 350 Coupe Elegance,18500000,92.000 km,Automática,Bencina
2014 Honda Civic 1.8 LX,12490000,86.000 km,Manual,Bencina
2019 Porsche Cayenne 4.0 V8 Turbo Triptonic 4WD,96900000,15.000 km,Automática,Bencina
2018 Chery Tiggo 2 1.5 L,9190000,35.000 km,Manual,Bencina
2002 Hyundai Santamo,2800000,91.100 km,Automática,Bencina
2020 Nissan X-Trail 2.5 CVT Auto Sense 5A 4WD,25490000,36.205 km,Automática,Bencina
2011 Chevrolet Colorado 3.7 Z71 Auto 4x4,12990000,240.000 km,Automática,Bencina
2015 Ford Ranger 3.2 DSL Duratorq XLT 4WD,18790000,185.000 km,Manual,Diesel
2005 Citroën C4 1.6 HDI,3900000,250.000 km,Manual,Diesel
1996 Volkswagen Escarabajo CATALITICO 1.6I IMPECABLE RESTAURADO,7980000,90.000 km,Manual,Bencina
2017 Volkswagen Golf 1.6 MSI Auto,15500000,39.000 km,Automática,Bencina
2013 Toyota 4Runner 4.0 Limited Auto 7P,18500000,109.000 km,Automática,Bencina
2011 Kia Sportage LX AC DAB 4X2,11800000,122.300 km,Manual,Bencina
2017 CHEVROLET ONIX 1.4 LT,9290000,78.840 km,Manual,Bencina
2021 Maxus V80 2.5 LWB MR,23700000,714 km,Manual,Diesel
2015 Faw Oley,5350000,90.000 km,Manual,Bencina
2017 Chery IQ 1.0 GLS 2AB MT,5280000,56.800 km,Manual,Bencina
2019 Kia Morning 1.2 EX Full,8100000,100.000 km,Manual,Bencina
2015 Audi A4 1.8 TFSI 120 HP Multitronic S Line,15990000,1 km,Automática,Bencina
2016 Renault Clio 1.2 Expression,8990000,72.596 km,Manual,Bencina
2018 Citroën Berlingo 1.6 Manual HDI VU BVM5 AA 2AB Corto,12490000,158.000 km,Manual,Diesel
MG MG ZS 2020 MG EV,11490000,27.313 km,Manual,Bencina
1999 Volkswagen Passat 1.8 TURBO AUTO,4200000,210.000 km,Automática,Bencina
2015 BMW 316,14500000,115.000 km,Automática,Bencina
2013 Toyota Land Cruiser Prado 4.0 VX 5P Auto 4WD,21000000,125.000 km,Automática,Bencina
2016 Peugeot 208,9400000,142.000 km,Manual,Diesel
2009 Peugeot Partner HDI 1.6,4000000,200.000 km,Manual,Diesel
2018 Mercedes-Benz Gla 220,29000000,40.276 km,Automática,Diesel
2018 Toyota Hilux 2.4D Manual DX 4WD,19990000,85.000 km,Manual,Diesel
2018 Hyundai Tucson TL GT 2.0,16980000,39.400 km,Manual,Bencina
2017 Honda Ridgeline 3.5 RTL Auto 4WD,24500000,140.900 km,Automática,Bencina
2019 Suzuki Alto 1.0 K10 Manual GLX AC 2AB ABS,7500000,87.000 km,Manual,Bencina
2018 Subaru Impreza 2.0i CVT Auto Dynamic Sport 4WD,15500000,38.000 km,Automática,Bencina
2016 Kia Cerato 5 2.0 SX Manual Sport,11490000,88.000 km,Manual,Bencina
2017 Hyundai Tucson 2.0 Auto GL Advance Nav,19200000,42.000 km,Automática,Bencina
2020 BMW NINE T NINE T,14200000,2.079 km,Manual,Bencina
2011 Volkswagen Amarok 2.0 TDI Power Plus PE 4X2,11500000,268.000 km,Manual,Diesel
1969 Volkswagen Kombi,3500000,100.000 km,Manual,Bencina
2012 Citroën C3 Picasso,8250000,168.000 km,Manual,Diesel
2016 Kia Morning,7200000,76.000 km,Manual,Bencina
2017 Suzuki Celerio,6200000,55.000 km,Manual,Bencina
2018 Nissan Qashqai,15300000,57.000 km,Manual,Bencina
2015 Renault Megane III,9990000,95.000 km,Automática,Bencina
2016 Hyundai Tucson 2.0 Auto CRDI GL Advance,18990000,123.000 km,Automática,Diesel
2011 Jeep Wrangler 3.8 Unlimited Rubicon Auto,18000000,109.330 km,Automática,Bencina
2015 Chevrolet Sail 1.4 LT,7000000,161.000 km,Manual,Bencina
2016 Kia Rio 4 1.2 EX Manual,8100000,133.000 km,Manual,Bencina
2013 Chevrolet Optra 1.6 AC,4900000,425.000 km,Manual,Bencina
2018 Volvo S90 2.0 T6 Inscription 4WD,32990000,33.500 km,Automática,Bencina
"2006 Dodge DAKOTA 4X4 3,7 DOBLE CABINA",7990000,119.000 km,Automática,Bencina
CHEVROLET SPARK 2013 SPARK LITE HB 800,5490000,87.000 km,Manual,Bencina
2013 Citroën C3,6000000,129.265 km,Manual,Bencina
2017 Mazda 3 Sport,14000000,39.000 km,Manual,Bencina
2017 Audi A5 1.8 TFSI Multitronic S Line,24000000,27.000 km,Automática,Bencina
2018 Hyundai Tucson,17200000,39.800 km,Manual,Bencina
2012 Nissan Terrano 2.5 TDI NP 300 DC AB ABS 4X2,11500000,220.000 km,Manual,Diesel
2015 Lexus Es,13900000,27.000 km,Automática,Bencina
2014 Chevrolet Captiva LS 2.4,11990000,77.000 km,Manual,Bencina
2014 Kia Morning 1.2 EX DH DAB AC,7300000,50.000 km,Manual,Bencina
2015 SsangYong Actyon Sports,10900000,137.000 km,Manual,Diesel
2017 Toyota Rav4 2.0 Manual Lujo,15700000,85.000 km,Manual,Bencina
2014 Renault Duster 1.6 16V Expression,8100000,105.104 km,Manual,Bencina
2015 Kia Morning,6280000,63.400 km,Manual,Bencina
2017 Chevrolet Sail 1.5 LT,7950000,47.000 km,Manual,Bencina
2006 Audi A4,8890000,96.000 km,Automática,Bencina
2015 Fiat Doblo Cargo 1.3D,9600000,150.000 km,Manual,Diesel
MAZDA 2 2018 NEW 2 SPORT HB 1.5,14590000,52.445 km,Manual,Bencina
2005 Renault Clio Expression AA,4000000,147.567 km,Manual,Bencina
2019 Nissan Qashqai,16500000,49.500 km,Manual,Bencina
2012 Mitsubishi Montero Sport 2.5 Diesel G2 4X2 Auto,14800000,130.266 km,Automática,Diesel
2021 Nissan Nissan Np300 Navara 2.3D DC LE 4WD,31000000,5.500 km,Manual,Diesel
2019 Peugeot 2008 1.6 BlueHDI 100 HP Manual Allure,15990000,79.500 km,Manual,Diesel
2015 Jeep Compass,12800000,69.000 km,Automática,Bencina
2008 Chevrolet Combo Van 1.3D PUERTA LATERAL ABS,4500000,133.961 km,Manual,Diesel
2012 Chevrolet Aveo,5200000,190.000 km,Manual,Bencina
2009 BMW 335 335 CIA,18500000,110.000 km,Automática,Bencina
2012 Citroën Berlingo,6290000,226.000 km,Manual,Diesel
2009 Toyota Fj Cruiser 4.0 DXL AT,18990000,200.000 km,Automática,Bencina
1993 Chevrolet Silverado,10500000,399.000 km,Automática,Bencina
2019 Honda Cr-V,27600000,22.000 km,Automática,Bencina
