Nombre,Precio,kilometraje,Transmisión,Combustible
2016 Hyundai I10,7100000,84.000 km,Manual,Bencina
2012 Fiat Grande Punto 1.4 Active,5900000,128.282 km,Manual,Bencina
2016 Mazda Cx-3,14490000,105.000 km,Automática,Bencina
2017 Nissan Qashqai,15200000,49.000 km,Manual,Bencina
2013 Chevrolet D-Max 2.5 DC DAB ABS 4X4,14750000,173.000 km,Manual,Diesel
2013 Kia Rio 5,8500000,48.000 km,Manual,Bencina
2014 Honda Pilot,16700000,119.600 km,Automática,Bencina
2019 Volvo V40 2.0 D2 Momentum,17890000,28.500 km,Manual,Diesel
2013 Nissan Tiida 1.6 S,7000000,277.000 km,Manual,Bencina
2019 BMW X4 2.0 XDrive20D A M Sport,40000000,82.000 km,Automática,Diesel
2012 BMW 320I,11900000,92.000 km,Automática,Bencina
2006 Fiat Palio WEEKEND ADVENTURE,4390000,161.250 km,Manual,Bencina
2011 Dodge Journey 2.4 SE,11000000,135.000 km,Automática,Bencina
2018 Hyundai Tucson,17200000,28.000 km,Manual,Bencina
2010 Jeep Cherokee,10000000,121.000 km,Automática,Bencina
JEEP GRAND CHEROKEE 2016 G. CHEROKEE LAREDO AA/CC/AV/EE/ABS,31990000,37.432 km,Automática,Diesel
2013 Suzuki Alto 0.8 800 GL,3790000,99.900 km,Manual,Bencina
2015 Peugeot 208 1.6 VTI 120 Auto Allure Pack,8500000,92.000 km,Automática,Bencina
2017 Kia Rio 4 1.4 EX Manual Special Pack,10690000,34.000 km,Manual,Bencina
2015 Chevrolet Spark Lt 1.0 semi full,5000000,458.960 km,Manual,Bencina
2020 Changan Md201 1.2 Pick Up,7999000,23.000 km,Manual,Bencina
2021 Suzuki Swift 1.2 GL,11690000,5.600 km,Manual,Bencina
2011 Lexus Is,14900000,110.000 km,Automática,Bencina
2008 Suzuki Maruti II L,2500000,1.234 km,Manual,Bencina
2011 Chevrolet Corsa III NB1.6,4080000,122.000 km,Manual,Bencina
2019 Toyota Rav4,18800000,14.000 km,Automática,Bencina
2018 Nissan March 1.6 Manual Sport Drive AC,8490000,115.000 km,Manual,Bencina
2017 Renault Fluence 1.6 Authentique,9850000,53.000 km,Manual,Bencina
2013 Toyota Yaris 1.5 GLI,7500000,160.000 km,Manual,Bencina
