Nombre,Precio,kilometraje,Transmisión,Combustible
2017 Audi S5 3.0 TFSI S Tronic Quattro Cabrio,35800000,10.900 km,Automática,Bencina
2019 Kia RIO 4 1.4 LX 6MT DAB 4P,11990000,34.917 km,Manual,Bencina
2012 Honda Ridgeline 3.5 Auto RT 4WD,14980000,165.000 km,Automática,Bencina
2020 Mercedes-Benz Gla 250 2.0 GLA 250 4Matic DCT Auto,31980000,11.000 km,Automática,Bencina
2017 Ford Ecosport 1.6 Manual SE,10890000,81.900 km,Manual,Bencina
2013 Kia Rio 4 RIO 4 UB EX AC 1.4L 6 MT,7500000,103.000 km,Manual,Bencina
2008 Land Rover Discovery 4.0 SE 5ST,10800000,218.000 km,Automática,Bencina
2017 Citroën C4 Cactus,13000000,57.000 km,Manual,Bencina
2018 Kia Rio 4 1.4 EX Manual DAB,10590000,45.600 km,Manual,Bencina
2017 Dodge Ram 1500 SLT 4X4,29990000,50.000 km,Automática,Bencina
2015 Alfa Romeo GIULIETTA 1.4 T 120BHP Distinctive,11990000,63.000 km,Automática,Bencina
2012 Kia Rio Jb,6800000,78.120 km,Manual,Bencina
2021 VOLVO S60 2.0 T4 R-Design Auto,31990000,11.000 km,Automática,Bencina
2017 CHEVROLET ONIX 1.4 LT,9290000,95.568 km,Manual,Bencina
2017 Kia Rio 4 1.4 DAB 6MT,9200000,70.000 km,Manual,Bencina
2016 Renault Clio,7900000,56.000 km,Manual,Bencina
2018 Peugeot 301 1.6 VTI Active Pack,11250000,46.500 km,Manual,Bencina
2012 Nissan Tiida 1.6 S,7800000,164.064 km,Manual,Bencina
2019 Hyundai ACCENT RB 6MT,11480000,28.800 km,Manual,Bencina
2017 BMW 340,26880000,149.000 km,Automática,Bencina
2017 Volkswagen Bora 2.0 TDI DSG Auto Highline,13200000,93.000 km,Automática,Diesel
2018 Nissan X-TRAIL SENSE 2.5 AUT,17980000,47.717 km,Automática,Bencina
2012 Audi A6 3.0 TDI Quattro S Tronic,24000000,151.373 km,Automática,Diesel
2014 HYUNDAI TUCSON 2.0 GL,13890000,139.000 km,Automática,Bencina
2015 Chery Grand Tiggo,5900000,45.312 km,Manual,Bencina
2021 BMW F 900 R R,10990000,447 km,Manual,Bencina
2004 Volkswagen Gol,3690000,212.000 km,Manual,Bencina
2013 Audi Tt 2.0 TFSI Coupe STronic,18600000,61.000 km,Automática,Bencina
2019 Chevrolet SILVERADO SILVERADO LTZ 4WD 5.3,33000000,NA,Automática,Bencina
2016 Hyundai ACCENT 1.4 GL RB 2AB AC ABS MT 5P HSKD49,9490000,79.040 km,Manual,Bencina
2019 Volkswagen Tiguan 1.4 TSI DSG Comfortline 7A,20290000,62.000 km,Automática,Bencina
2021 Nissan Versa 1.6 Sense,13300000,3.000 km,Manual,Bencina
2010 Kia Cerato 1.6 EX Manual DH AC DAB,6800000,150.000 km,Manual,Bencina
2020 Ford F-150 5.0 Double Cab Lariat Luxury 4WD,41990000,11.790 km,Automática,Bencina
2016 Peugeot 3008,13990000,73.000 km,Manual,Diesel
2019 Kia Sorento 2.4 GSL EX,19990000,40.000 km,Manual,Bencina
2022 Dfsk 580 1.8L comfort,11990000,NA,Manual,Bencina
