Nombre,Precio,kilometraje,Transmisión,Combustible
2015 SsangYong Actyon,14970000,90.000 km,Automática,Diesel
2016 Peugeot 301 1.6 VTI,7990000,78.000 km,Manual,Bencina
1996 Chevrolet Monza,1500000,1 km,Manual,Bencina
2017 Chevrolet D-Max 2.5 DC 4WD,17990000,139.000 km,Manual,Diesel
2014 Chevrolet Tahoe 5.3 LT Auto 4WD,20800000,104.000 km,Automática,Bencina
2016 Volvo S60 2.0 T4 R Design,15490000,60.300 km,Automática,Bencina
2016 Volkswagen Golf 1.6 MSI,13150000,65.879 km,Manual,Bencina
2017 Mazda 3 Sport,15980000,61.000 km,Manual,Bencina
2011 Chevrolet Captiva 2.4 LS,9980000,156.702 km,Manual,Bencina
2006 Hummer H3,15500000,130.000 km,Automática,Bencina
2013 Hyundai SANTA FE GLS 2.2 CRDI AT,16380000,108.400 km,Automática,Diesel
2004 Citroën Xsara2 1.6 16V VTR,3550000,218.000 km,Manual,Bencina
2019 Mazda 3 Sport,16300000,75.000 km,Manual,Bencina
2002 Hyundai Galloper II,6300000,300.000 km,Manual,Diesel
2018 Peugeot 508 1.6 THP 165 HP Auto Allure,16800000,27.695 km,Automática,Bencina
2014 Aston Martin Rapide 6.0 Touchtronic Auto,79970000,39.000 km,Automática,Bencina
2013 Peugeot 301 1.6 Allure,8990000,88.123 km,Manual,Bencina
CHEVROLET SAIL 2018 SAIL LT 1.5,10090000,63.434 km,Manual,Bencina
2008 Chrysler Sebring CABRIO 2.7 TECHO DURO,11990000,98.000 km,Automática,Bencina
2010 Samsung Sm3 LE 1.6 Auto SR,3500000,180.000 km,Automática,Bencina
2017 Lexus Nx 2.0 200T Auto F-Sport Line 4WD,28150000,73.200 km,Automática,Bencina
2011 Renault Fluence 2.0 Expression,7150000,170.000 km,Manual,Bencina
2010 Hyundai I30 1.6 GL,6100000,185.634 km,Manual,Bencina
2018 FORD EXPEDITION 3.5 Auto XLT,25990000,61.000 km,Automática,Bencina
2015 Mercedes-Benz C 220,22990000,74.000 km,Automática,Diesel
2018 Peugeot Boxer 2.0 BlueHDI 160 L3H2,24900000,81.000 km,Manual,Diesel
2010 Mitsubishi L300 2.0 Furgon Gasolina,6500000,260.000 km,Manual,Bencina
2014 Jinbei Haise 2.0 Furgón Bajo,1000000,50.000 km,Manual,Bencina
PEUGEOT 2008 2020 2008 ALLURE BLUEHDI 1.5 AUT,21090000,27.913 km,Automática,Bencina
2013 Volkswagen Vento 2.0 Trendline,8000000,5.000 km,Manual,Bencina
2005 Honda Civic 1,5500000,170.508 km,Manual,Bencina
2018 Ford Edge SEL,21490000,44.000 km,Automática,Bencina
2012 Kia CERATO 5 1.6 SX DH AC DAB MT 5P,8490000,125.927 km,Manual,Bencina
2013 Lifan 320 1.3 EX,3450000,135.000 km,Manual,Bencina
2019 Volkswagen Golf,16980000,14.920 km,Manual,Bencina
2017 Mitsubishi L200 2.4 TD Auto Dakar CD CRS 4WD,23900000,95.000 km,Automática,Diesel
2017 Toyota Rush 1.5 AUT OPORTUNIDAD,12990000,65.000 km,Automática,Bencina
2011 Dodge Journey 2.4 SE,9500000,185.400 km,Automática,Bencina
2017 Chevrolet Sail 1.5,7200000,58.290 km,Manual,Bencina
2017 Nissan Versa 1.6 Manual Sense,8990000,1 km,Manual,Bencina
2018 Mitsubishi Katana L 200 4X2,17390000,195.999 km,Manual,Diesel
2014 Dodge Journey 2.4 Auto SE 5 Asientos,14000000,101.000 km,Automática,Bencina
2007 Renault Express,4300000,183.000 km,Manual,Bencina
CITROëN DS4 2015 DS4 CO N2 1.6 AUT,15790000,42.273 km,Automática,Bencina
2017 Hyundai PORTER CRDI 2.5,17990000,129.591 km,Manual,Diesel
2009 Renault Megane II 1.6 AUTHENTIQUE AA,4950000,150.000 km,Manual,Bencina
2018 Mercedes-Benz Citan 109 1.5 109 CDI 3.1 m3,12990000,59.954 km,Manual,Diesel
