Nombre,Precio,kilometraje,Transmisión,Combustible
2016 SKODA Rapid 1.4 TSI DSG Style Spaceback,12990000,5.500 km,Automática,Bencina
2018 Citroën C-Elysee 1.6 Manual HDI 92 Shine,21500000,123.000 km,Manual,Diesel
2018 BMW 440 3.0 440i A M sport Cabrio,39990000,17.000 km,Automática,Bencina
PEUGEOT BOXER L2H2 ESCOLAR 25 PASAJEROS - 2019 | 31,24980000,36.431 km,Manual,Diesel
2016 Nissan Qashqai,13000000,46.000 km,Manual,Diesel
2011 Peugeot Partner Origin,5000000,237.000 km,Manual,Diesel
2015 Volkswagen Golf 2.0 TSI DSG GTI,17000000,92.600 km,Automática,Bencina
2006 Toyota 4Runner,12800000,205.000 km,Automática,Bencina
2021 Subaru Impreza 2.0i CVT Auto XS 4WD,16500000,7.600 km,Automática,Bencina
2013 Kia Sportage 2.0 DSL LX AC DAB,13450000,118.000 km,Manual,Diesel
2014 Peugeot 301 1.6 HDI Allure,11300000,158.385 km,Manual,Diesel
2017 Hyundai Hd35 HD35,23500000,83.400 km,Manual,Diesel
2015 Dodge Ram 1500,28000000,131.824 km,Automática,Bencina
2012 Land Rover Freelander 2,11900000,101.000 km,Automática,Bencina
2015 BMW 235,25900000,117.000 km,Automática,Bencina
2017 Hyundai Tucson 2.0 CRDI Auto GLS Limited 4WD Nav,20500000,78.000 km,Automática,Diesel
2019 Nissan Versa 1.6 Manual Sense,9500000,42 km,Manual,Bencina
2014 Chevrolet Camaro 3.6 RS,40000000,7.476 km,Manual,Bencina
2015 Toyota 4Runner 4.0 Limited Auto,23900000,95.000 km,Automática,Bencina
2016 SsangYong Actyon Sports 2.0D LL NAS611,13990000,108.895 km,Manual,Diesel
2014 Hyundai Tucson 2.0 CRDI LM GL 4WD AC 2AB Auto,15000000,79.000 km,Automática,Diesel
2018 Land Rover Range Rover Sport 4.4 SDV8 HSE Dyamic Auto 4WD,64970000,56.000 km,Automática,Diesel
2014 Toyota Yaris 1.5 XLI,7500000,88.900 km,Manual,Bencina
2015 Suzuki Dzire,7300000,95.000 km,Manual,Bencina
2015 Nissan March 1.6 Active,7300000,90.000 km,Manual,Bencina
2015 Citroën C3 1.4 HDI Seduction,8900000,150.000 km,Manual,Diesel
2014 Mitsubishi Montero Sport 2.5 Diesel G2 4X2,16250000,140.000 km,Manual,Diesel
2013 Peugeot Expert 1.6 HDI L2H1,7000000,200.940 km,Manual,Diesel
2021 Jetour X70 Glx,17940000,10.000 km,Automática,Bencina
2009 Jeep Grand Cherokee 6.1 SRT8 AUTO,19990000,98.000 km,Automática,Bencina
2014 Ford F-150 6.2 SVT Raptor Super Crew Auto 4WD,27000000,190.000 km,Automática,Bencina
2010 Hyundai Accent,6000000,100.000 km,Automática,Bencina
2011 Freightliner CL 120 0 2011,30000000,1.409.300 km,Manual,Diesel
NISSAN MARCH 2015 MARCH SPORT SENSE 1.6,8190000,94.819 km,Manual,Bencina
2014 Ford Fiesta,7500000,74.200 km,Manual,Bencina
2005 Jeep Grand Cherokee,8500000,154.000 km,Automática,Bencina
2020 Ford Edge 2.0 Ecoboost Auto SEL,28000000,4.700 km,Automática,Bencina
2011 Audi Q7 3.0 FSI Tiptronic Quattro 333 hp,15500000,141.000 km,Automática,Bencina
2012 Audi A5,15000000,106.000 km,Automática,Bencina
1994 Nissan V16,4500000,246.000 km,Manual,Bencina
2017 Volkswagen Caddy Kombi,13490000,62.000 km,Manual,Diesel
2018 Suzuki Dzire GL 1.2,8980000,1 km,Manual,Bencina
VOLKSWAGEN AMAROK 2021 TRENDLINE 4X4,29500000,16.000 km,Manual,Diesel
2015 Brilliance H230 1.5 Comfortable,17000000,75.000 km,Manual,Bencina
2018 Mazda Bt-50 2.2 DSL Manual SDX 4WD,22290000,176.000 km,Manual,Diesel
2020 Land Rover RANGE ROVER SPORT SUPERCHARGED 3.0 SE,79990000,1.092 km,Automática,Bencina
2016 Ford Focus 2.0 SE,10990000,19.000 km,Manual,Bencina
2012 Chevrolet Captiva 2.4 LT SA Auto,13000000,43.000 km,Automática,Bencina
2014 BMW 316 1.6 316i A,18500000,46.000 km,Automática,Bencina
2019 Chery Arrizo3 1.5 GLS,8590000,36.000 km,Manual,Bencina
2014 Hyundai Accent 1.6 RB GL 2AB AC Auto,8300000,145.000 km,Automática,Bencina
2021 ZXAuto TERRALORD AUTOMATICA 4X4,20690000,NA,Automática,Diesel
2017 Fiat Fiorino 1.4 Manual,6990000,36.466 km,Manual,Bencina
2021 Chery Tiggo 2 1.5 GL,10700000,5.600 km,Manual,Bencina
2019 Great Wall Wall 3,11900000,18.397 km,Manual,Bencina
2018 SsangYong Actyon Sports 2.2D Full Manual 6AS612,15900000,90.300 km,Manual,Diesel
2020 Kia Rio 5 1.4 Auto EX Full,13790000,45.000 km,Automática,Bencina
2019 Mercedes-Benz X 250D,31950000,105.400 km,Automática,Diesel
2006 Hyundai Elantra 1.6 GLS AC,4000000,180.000 km,Manual,Bencina
2006 Suzuki Maruti 0.8 L,3200000,32.500 km,Manual,Bencina
2011 Chevrolet Captiva II,10400000,110.000 km,Automática,Bencina
2011 Mitsubishi Asx 2.0 2WD GLX,9980000,163.000 km,Manual,Bencina
2021 Renault Duster 1.6 Manual Life,11800000,16.684 km,Manual,Bencina
2011 Nissan Navara 2.5 SE 4X2 DC Diesel,10500000,189.500 km,Manual,Diesel
2017 Volkswagen Golf 1.6 MSI Manual,12490000,82.000 km,Manual,Bencina
2005 Hyundai Getz,4400000,120.000 km,Manual,Bencina
2017 Audi Q5 QUATTRO,32990000,33.800 km,Automática,Bencina
2011 Suzuki Celerio 1.0 GLX AC Auto,4200000,97.000 km,Automática,Bencina
2017 BMW X3 2.0 XDrive20D A XLine,30980000,90.000 km,Automática,Diesel
2010 Hyundai H-1 Van H-1 2.5 TCI PS (Doble Puerta),7990000,212.000 km,Manual,Diesel
2017 Jeep Renegade 1.8 Manual Sport,13480000,114.000 km,Manual,Bencina
2016 Lexus Rx 3.5 350 Auto 4WD,21990000,91.000 km,Automática,Bencina
2022 Maxus V90 90,28980000,NA,Manual,Diesel
2016 Peugeot Expert 2.0 HDI 163 HP L2H1,13200000,110.000 km,Manual,Diesel
2013 Mercedes-Benz Ml 350 3.5 ML 350 Sport 4Matic,23450000,94.000 km,Automática,Bencina
2018 Mazda 2 1.5 Manual V Skyactive,12480000,32.000 km,Manual,Bencina
2014 Nissan Qashqai,11150000,100.000 km,Manual,Bencina
2017 Toyota Hilux 2.4D Manual DX SC,19690000,130.000 km,Manual,Diesel
2013 Audi Rs5,29500000,91.500 km,Automática,Bencina
2016 Ford F-150,19499000,100.000 km,Automática,Bencina
2015 Mahindra Xuv500 2.2 Diesel 4WD,10700000,187.000 km,Manual,Diesel
2021 BMW X3 3.0 M Competition Auto,82900000,2.000 km,Automática,Bencina
2017 Ford F-150 5.0 Double Cab Lariat Luxury 4WD,32000000,80.000 km,Automática,Bencina
2018 Citroën Berlingo 1.6 Manual HDI VU BVM5 AA 2AB Corto,12490000,103.000 km,Manual,Diesel
2011 Chevrolet Colorado 3.7 Z71 Auto 4x4,12500000,235.000 km,Automática,Bencina
2018 Renault Duster 1.6 Manual Zen,10800000,30.000 km,Manual,Bencina
2020 BMW 118 1.5 118i A Dynamic 5P,26990000,8.400 km,Automática,Bencina
2017 Citroën C3,11500000,94.324 km,Manual,Diesel
2021 Hyundai Atos 1.2,3000000,NA,Manual,Bencina
2015 Toyota Corolla 1.8 GL CVT,12700000,45.000 km,Automática,Bencina
2015 Audi A3 1.4 TFSI Attraction Sportback,14490000,77.000 km,Manual,Bencina
2018 Kia Sportage 2.0 GSL LX,17800000,64.000 km,Manual,Bencina
2018 Fiat Fiorino 1.4 Manual,7500000,96.000 km,Manual,Bencina
2019 Audi Q7 3.0 45 TDI Q. Tiptronic Auto 5P,45500000,47.000 km,Automática,Diesel
2017 Hyundai Accent 1.4 RB GL 2AB,8500000,52.000 km,Manual,Bencina
2014 Ford Explorer 3.5 XLT Auto,17500000,123.084 km,Automática,Bencina
2013 Porsche Cayenne 4.8 GTS Tiptronic,35780000,82.000 km,Automática,Bencina
2018 MG Gs 1.5 T,11980000,53.000 km,Manual,Bencina
2016 Suzuki Alto 0.8 800 GL,5800000,21.074 km,Manual,Bencina
2013 Mercedes-Benz Cls 63 Amg,35890000,57.506 km,Automática,Bencina
